posicion,etiqueta
02020590101,30100280000000200011
02020590102,30100280000005500007
02020590201,30100280000000700025
02020590202,
02020590301,30100280000002000025
02020590302,30100280000003300017
02020590401,
02020590402,30557690100819001167
02020590501,
02020590502,30100280000007300024
02020590601,
02020590602,
02020590701,
02020590702,
02020590801,30100280000003900036
02020590802,30100280000007800033
02020600101,
02020600102,
02020600201,
02020600202,
02020600301,30100280000000300032
02020600302,
02020600401,30100280000006900001
02020600402,30100280000000100009
02020600501,
02020600502,
02020600601,
02020600602,
02020600701,
02020600702,30100280000007200029
02020600801,30100280000005200004
02020600802,
03010010101,30557690101932001438
03010010102,30557690101932001373
03010010201,30557690101426001472
03010010202,30557690101426001292
03010010301,30557690101831001302
03010010302,30557690101831001225
03010010401,30557690100617001332
03010010402,30557690100617001214
03010010501,30557690100921001282
03010010502,30557690100921001201
03010010601,30557690101527001246
03010010602,30557690101527001217
03010010701,30557690100516001325
03010010702,30557690100516001258
03010010801,30557690101527001436
03010010802,30557690101527001297
03010020101,30557690101527001647
03010020102,30557690101527001462
03010020201,30557690101831001474
03010020202,30557690101831001383
03010020301,30557690101022001363
03010020302,30557690101022001311
03010020401,30557690100011001468
03010020402,30557690100011001065
03010020501,30557690101224001298
03010020502,30557690101224001224
03010020601,30557690100819001340
03010020602,30557690100819000833
03010020701,30557690100415001400
03010020702,30557690100415001323
03010020801,30557690100314001528
03010020802,30557690100314001393
03010030101,30557690100921001640
03010030102,30557690100921001583
03010030201,30557690101628001699
03010030202,30557690101628001467
03010030301,30557690100617001544
03010030302,30557690100617001407
03010030401,30557690101325001518
03010030402,30557690101325001336
03010030501,30557690101123001313
03010030502,30557690101123001259
03010030601,30557690100921001423
03010030602,30557690100921001337
03010030701,30557690101123001539
03010030702,30557690101123001432
03010030801,30557690100819001569
03010030802,30557690100819001159
03010040101,30100280000007500006
03010040102,30557690100314001696
03010040201,30100280000006800011
03010040202,30557690100011001603
03010040301,30557690100718001591
03010040302,30557690100718001508
03010040401,30557690101022001540
03010040402,30557690101022001439
03010040501,30557690100516001469
03010040502,30557690100516001362
03010040601,30557690100213001504
03010040602,30557690100213001444
03010040701,30557690101224001703
03010040702,30557690101224001517
03010040801,
03010040802,30557690100213001606
03010050101,30100280000001300024
03010050102,30100280000002100016
03010050201,
03010050202,30557690101831001704
03010050301,
03010050302,30557690101426001607
03010050401,30557690101729001717
03010050402,30557690101729001535
03010050501,30557690100415001637
03010050502,30557690100415001459
03010050601,30557690101932001710
03010050602,30557690101932001548
03010050701,30557690101022001711
03010050702,30557690101022001608
03010050801,
03010050802,30557690100415001014
03010060101,
03010060102,30100280000005000021
03010060201,
03010060202,30557690101426000965
03010060301,
03010060302,
03010060401,30100280000006400035
03010060402,30557690100516001639
03010060501,30557690101831001656
03010060502,30557690101831001562
03010060601,30557690100112001688
03010060602,30557690100112001666
03010060701,30100280000006000011
03010060702,
03010060801,30100280000007900024
03010060802,30100280000002200005
03010070101,30100280000005700023
03010070102,30100280000007100029
03010070201,
03010070202,30100280000003500030
03010070301,
03010070302,
03010070401,
03010070402,
03010070501,30100280000000800003
03010070502,30557690100819001690
03010070601,30100280000004300009
03010070602,30100280000004700036
03010070701,30100280000004100029
03010070702,30557690101022000877
03010070801,
03010070802,
03010080101,30100280000004400006
03010080102,30100280000004300008
03010080201,
03010080202,30100280000005400003
03010080301,
03010080302,
03010080401,
03010080402,30557690101123000858
03010080501,30100280000004900014
03010080502,
03010080601,
03010080602,
03010080701,
03010080702,
03010080801,30100280000002900029
03010080802,
03010090101,30100280000006600010
03010090102,30557690100314001036
03010090201,30100280000006600031
03010090202,
03010090301,30100280000004900032
03010090302,30100280000002700020
03010090401,
03010090402,
03010090501,30100280000007600003
03010090502,30100280000001200037
03010090601,
03010090602,30100280000002900012
03010090701,30100280000001200028
03010090702,
03010090801,30100280000007700030
03010090802,30100280000005300021
03010100101,
03010100102,30100280000005500005
03010100201,
03010100202,30100280000007700011
03010100301,30100280000007300006
03010100302,
03010100401,30100280000003600003
03010100402,
03010100501,
03010100502,
03010100601,
03010100602,
03010100701,
03010100702,30100280000001000028
03010100801,
03010100802,30100280000006300010
03010110101,30100280000003600013
03010110102,
03010110201,
03010110202,
03010110301,30100280000002300035
03010110302,30100280000005000003
03010110401,30100280000005900001
03010110402,
03010110501,30100280000007700015
03010110502,
03010110601,
03010110602,30557690100112001153
03010110701,
03010110702,30100280000001400007
03010110801,30100280000004500015
03010110802,
03010120101,
03010120102,30100280000003700031
03010120201,
03010120202,30100280000002500012
03010120301,30100280000000500008
03010120302,30100280000006600026
03010120401,30100280000006200005
03010120402,
03010120501,
03010120502,30557690100718000897
03010120601,30100280000003200018
03010120602,
03010120701,30100280000006600013
03010120702,
03010120801,30100280000001600013
03010120802,
03010130101,
03010130102,30100280000006200032
03010130201,
03010130202,
03010130301,
03010130302,30100280000001800013
03010130401,30100280000005000005
03010130402,
03010130501,30100280000006900008
03010130502,
03010130601,30100280000005500014
03010130602,30557690101325000883
03010130701,
03010130702,30557690100112000960
03010130801,
03010130802,30100280000005100035
03010140101,
03010140102,
03010140201,
03010140202,30100280000002200030
03010140301,
03010140302,30100280000002700024
03010140401,
03010140402,30100280000004600037
03010140501,30100280000005300019
03010140502,
03010140601,
03010140602,30100280000002300023
03010140701,30100280000007100004
03010140702,30100280000000100023
03010140801,30100280000006300007
03010140802,30100280000007700013
03010150101,30100280000003200024
03010150102,
03010150201,30100280000002800031
03010150202,30100280000003500020
03010150301,30100280000001100020
03010150302,30557690101426000922
03010150401,
03010150402,30557690100314000832
03010150501,
03010150502,30100280000005100015
03010150601,
03010150602,
03010150701,
03010150702,
03010150801,
03010150802,
03010160101,
03010160102,30100280000001700015
03010160201,
03010160202,30100280000006900024
03010160301,30100280000001600003
03010160302,30557690100213001067
03010160401,30100280000008000017
03010160402,30100280000000300023
03010160501,
03010160502,
03010160601,
03010160602,30100280000007200006
03010160701,
03010160702,
03010160801,
03010160802,30100280000002000019
03010170101,
03010170102,
03010170201,
03010170202,
03010170301,
03010170302,30100280000003300008
03010170401,30100280000004000002
03010170402,
03010170501,30100280000005700007
03010170502,
03010170601,
03010170602,30100280000005700008
03010170701,
03010170702,30100280000003100015
03010170801,
03010170802,
03010180101,
03010180102,30100280000001200034
03010180201,
03010180202,
03010180301,30100280000001600032
03010180302,
03010180401,30100280000002500014
03010180402,
03010180501,30100280000000400036
03010180502,
03010180601,30100280000007000004
03010180602,30557690101729000828
03010180701,
03010180702,30100280000006800028
03010180801,
03010180802,30100280000003800031
03010190101,
03010190102,30100280000003700037
03010190201,30100280000005000001
03010190202,
03010190301,
03010190302,
03010190401,30100280000005900007
03010190402,30557690100718001023
03010190501,
03010190502,
03010190601,
03010190602,
03010190701,30100280000003200013
03010190702,
03010190801,30100280000001700025
03010190802,30100280000004500032
03010200101,
03010200102,
03010200201,30100280000002500024
03010200202,30100280000005900008
03010200301,
03010200302,30100280000000700021
03010200401,
03010200402,30100280000003000010
03010200501,
03010200502,
03010200601,30100280000007100012
03010200602,30100280000003500027
03010200701,
03010200702,
03010200801,
03010200802,30557690101224001083
03010210101,
03010210102,30100280000003900020
03010210201,
03010210202,30100280000006500030
03010210301,30100280000007000002
03010210302,
03010210401,
03010210402,
03010210501,
03010210502,30100280000007100018
03010210601,30100280000007700025
03010210602,30100280000005700027
03010210701,
03010210702,
03010210801,
03010210802,
03010220101,
03010220102,30100280000007400032
03010220201,30100280000003800006
03010220202,30100280000002700003
03010220301,30100280000007400001
03010220302,30100280000002900021
03010220401,
03010220402,30100280000005700013
03010220501,30100280000006100009
03010220502,
03010220601,
03010220602,
03010220701,
03010220702,30100280000003000009
03010220801,
03010220802,
03010230101,
03010230102,
03010230201,30100280000005800025
03010230202,
03010230301,
03010230302,30100280000001300002
03010230401,30100280000006000013
03010230402,
03010230501,30100280000003400015
03010230502,
03010230601,
03010230602,
03010230701,
03010230702,
03010230801,30100280000000900031
03010230802,30100280000000800013
03010240101,30100280000005000008
03010240102,
03010240201,
03010240202,
03010240301,
03010240302,
03010240401,
03010240402,
03010240501,30100280000001700037
03010240502,30100280000004700014
03010240601,
03010240602,
03010240701,
03010240702,30100280000006900004
03010240801,
03010240802,
03010250101,
03010250102,
03010250201,
03010250202,30100280000005600030
03010250301,
03010250302,
03010250401,30100280000002100027
03010250402,
03010250501,30100280000004000023
03010250502,30100280000001100018
03010250601,
03010250602,30100280000005800010
03010250701,30100280000005200020
03010250702,
03010250801,30100280000003700016
03010250802,30100280000004700033
03010260101,30100280000007200007
03010260102,
03010260201,30100280000005200019
03010260202,
03010260301,30100280000004500010
03010260302,
03010260401,30100280000005000007
03010260402,
03010260501,
03010260502,
03010260601,30100280000000800019
03010260602,
03010260701,
03010260702,30100280000004400033
03010260801,
03010260802,
03010270101,
03010270102,
03010270201,30100280000001800023
03010270202,30557690100213001019
03010270301,
03010270302,30100280000001000002
03010270401,30100280000007000035
03010270402,30100280000006600024
03010270501,
03010270502,
03010270601,30100280000001500012
03010270602,30557690100617000895
03010270701,
03010270702,
03010270801,
03010270802,30100280000007400010
03010280101,
03010280102,30100280000006700007
03010280201,30100280000007300003
03010280202,
03010280301,
03010280302,
03010280401,
03010280402,30100280000005200009
03010280501,
03010280502,
03010280601,
03010280602,30100280000002000002
03010280701,
03010280702,
03010280801,
03010280802,30100280000003700021
03010290101,30100280000001700012
03010290102,
03010290201,
03010290202,30557690100112000946
03010290301,
03010290302,
03010290401,30100280000000200027
03010290402,
03010290501,30100280000004700007
03010290502,30100280000000700001
03010290601,30100280000001400025
03010290602,
03010290701,
03010290702,
03010290801,
03010290802,30557690101224001063
03010300101,
03010300102,
03010300201,
03010300202,30100280000005400023
03010300301,
03010300302,
03010300401,30100280000007000029
03010300402,30100280000004800005
03010300501,
03010300502,
03010300601,30100280000001200002
03010300602,
03010300701,30100280000007200010
03010300702,
03010300801,30100280000004300005
03010300802,
03010310101,30100280000003600022
03010310102,
03010310201,
03010310202,
03010310301,30100280000002500019
03010310302,30100280000001900020
03010310401,
03010310402,30100280000001300008
03010310501,30100280000000500015
03010310502,
03010310601,
03010310602,
03010310701,30100280000002700037
03010310702,
03010310801,
03010310802,
03010320101,
03010320102,
03010320201,
03010320202,30100280000000100029
03010320301,30100280000000500020
03010320302,
03010320401,30100280000004300014
03010320402,
03010320501,30100280000005200002
03010320502,30100280000000600026
03010320601,
03010320602,
03010320701,30100280000003200025
03010320702,30100280000007700007
03010320801,30100280000004500014
03010320802,30100280000004700003
03010330101,
03010330102,30100280000004100033
03010330201,
03010330202,30100280000002400028
03010330301,
03010330302,30100280000005000020
03010330401,30100280000003600015
03010330402,30100280000005100024
03010330501,30100280000006700020
03010330502,
03010330601,
03010330602,30100280000006500026
03010330701,30100280000000200005
03010330702,
03010330801,30100280000005300005
03010330802,
03010340101,
03010340102,30100280000007800018
03010340201,30100280000006500003
03010340202,30557690101628000845
03010340301,
03010340302,30100280000006500024
03010340401,
03010340402,30100280000000500004
03010340501,30100280000004800021
03010340502,30100280000005600007
03010340601,
03010340602,
03010340701,
03010340702,30100280000006600019
03010340801,30100280000002200010
03010340802,
03010350101,30100280000006800004
03010350102,
03010350201,30100280000005400002
03010350202,30100280000006900014
03010350301,30100280000003800029
03010350302,30557690101628001187
03010350401,
03010350402,
03010350501,
03010350502,30557690101932000825
03010350601,30100280000000800030
03010350602,30100280000007700012
03010350701,30100280000005500019
03010350702,30100280000006800017
03010350801,
03010350802,30557690100213000850
03010360101,30100280000001700018
03010360102,30100280000004000017
03010360201,30100280000002200034
03010360202,30100280000005200014
03010360301,30100280000003000032
03010360302,
03010360401,
03010360402,30100280000002300006
03010360501,
03010360502,
03010360601,
03010360602,30100280000000700010
03010360701,30100280000003500034
03010360702,30100280000001400002
03010360801,
03010360802,
03010370101,
03010370102,30100280000001800022
03010370201,
03010370202,
03010370301,
03010370302,
03010370401,30100280000002100019
03010370402,
03010370501,30100280000005000035
03010370502,
03010370601,
03010370602,
03010370701,
03010370702,30100280000003800036
03010370801,
03010370802,30100280000006000016
03010380101,30100280000001200006
03010380102,
03010380201,
03010380202,
03010380301,
03010380302,30100280000008000004
03010380401,30100280000005600003
03010380402,30100280000007800012
03010380501,30100280000002800032
03010380502,
03010380601,30100280000003400011
03010380602,
03010380701,30100280000000700031
03010380702,
03010380801,30100280000000700006
03010380802,30100280000007900015
03010390101,30100280000005400001
03010390102,
03010390201,
03010390202,30100280000003600018
03010390301,
03010390302,
03010390401,
03010390402,30100280000003900012
03010390501,
03010390502,
03010390601,30100280000004000037
03010390602,30100280000006500007
03010390701,30100280000004600023
03010390702,
03010390801,
03010390802,
03010400101,
03010400102,
03010400201,
03010400202,
03010400301,
03010400302,
03010400401,
03010400402,30100280000002900005
03010400501,30100280000005100013
03010400502,30100280000004600007
03010400601,
03010400602,30100280000006700014
03010400701,
03010400702,
03010400801,30100280000001600028
03010400802,30557690101729001116
03010410101,
03010410102,30100280000003200028
03010410201,
03010410202,
03010410301,30100280000005600021
03010410302,
03010410401,
03010410402,30100280000000600037
03010410501,
03010410502,
03010410601,
03010410602,
03010410701,30100280000008000006
03010410702,
03010410801,30100280000004500021
03010410802,30557690100011000835
03010420101,30100280000005100014
03010420102,30100280000007500021
03010420201,
03010420202,30100280000000300015
03010420301,30100280000001300013
03010420302,
03010420401,
03010420402,
03010420501,
03010420502,30100280000007500005
03010420601,
03010420602,30100280000000400016
03010420701,
03010420702,30100280000007000006
03010420801,
03010420802,30100280000006100034
03010430101,
03010430102,30100280000002200006
03010430201,30100280000001000024
03010430202,30100280000005100021
03010430301,30100280000002200004
03010430302,
03010430401,
03010430402,30100280000006300017
03010430501,
03010430502,
03010430601,
03010430602,30100280000000600002
03010430701,
03010430702,
03010430801,
03010430802,30100280000001400012
03010440101,30100280000000400027
03010440102,
03010440201,
03010440202,
03010440301,
03010440302,30100280000000600013
03010440401,30100280000006400032
03010440402,30100280000007700027
03010440501,
03010440502,30557690101628001180
03010440601,
03010440602,30557690100112001032
03010440701,
03010440702,
03010440801,
03010440802,
03010450101,
03010450102,30100280000002700018
03010450201,30100280000007400030
03010450202,
03010450301,30100280000000200017
03010450302,30100280000006100017
03010450401,
03010450402,
03010450501,30100280000006200027
03010450502,
03010450601,
03010450602,
03010450701,
03010450702,30557690101022001004
03010450801,30100280000005500020
03010450802,
03010460101,
03010460102,
03010460201,
03010460202,30100280000006000020
03010460301,
03010460302,30100280000003800033
03010460401,
03010460402,30557690101426001042
03010460501,
03010460502,
03010460601,
03010460602,
03010460701,30100280000001200013
03010460702,30100280000007800004
03010460801,30100280000005100003
03010460802,
03010470101,30100280000005700006
03010470102,30100280000005800024
03010470201,
03010470202,30100280000000900014
03010470301,
03010470302,
03010470401,
03010470402,30557690101628000906
03010470501,
03010470502,
03010470601,30100280000005500024
03010470602,
03010470701,
03010470702,
03010470801,30100280000007000015
03010470802,
03010480101,
03010480102,
03010480201,30100280000006900022
03010480202,30557690101932001152
03010480301,
03010480302,
03010480401,
03010480402,
03010480501,
03010480502,
03010480601,30100280000006400029
03010480602,
03010480701,30100280000002900001
03010480702,30100280000005600017
03010480801,30100280000003500036
03010480802,
03010490101,
03010490102,
03010490201,30100280000002700036
03010490202,
03010490301,30100280000007200001
03010490302,
03010490401,
03010490402,
03010490501,
03010490502,30557690101426000854
03010490601,30100280000006700003
03010490602,
03010490701,
03010490702,30557690100718001039
03010490801,30100280000004800010
03010490802,
03010500101,30100280000002600022
03010500102,30100280000003700002
03010500201,
03010500202,
03010500301,
03010500302,30100280000005600029
03010500401,30100280000000700011
03010500402,
03010500501,
03010500502,
03010500601,
03010500602,30100280000003200032
03010500701,30100280000000300019
03010500702,30100280000003900006
03010500801,30100280000004400021
03010500802,30100280000001100002
03010510101,
03010510102,30100280000005500021
03010510201,30100280000006900036
03010510202,30100280000001300028
03010510301,30100280000003400002
03010510302,30100280000006800009
03010510401,30100280000003100034
03010510402,
03010510501,
03010510502,30557690101932000870
03010510601,
03010510602,30100280000002700007
03010510701,30100280000001500033
03010510702,
03010510801,
03010510802,30100280000004500023
03010520101,30100280000007200019
03010520102,30557690101831001184
03010520201,
03010520202,
03010520301,30100280000004800037
03010520302,
03010520401,
03010520402,30557690101325001030
03010520501,
03010520502,30100280000007900023
03010520601,
03010520602,
03010520701,
03010520702,30557690100718000977
03010520801,
03010520802,
03010530101,
03010530102,30100280000003100027
03010530201,30100280000000700008
03010530202,
03010530301,
03010530302,
03010530401,30100280000006800034
03010530402,
03010530501,
03010530502,30100280000002600036
03010530601,
03010530602,
03010530701,30100280000004100005
03010530702,
03010530801,30100280000003100033
03010530802,
03010540101,30100280000004400016
03010540102,
03010540201,
03010540202,30100280000003000016
03010540301,30100280000005300006
03010540302,
03010540401,30100280000000900013
03010540402,
03010540501,
03010540502,
03010540601,
03010540602,
03010540701,
03010540702,
03010540801,
03010540802,30557690100415001194
03010550101,30100280000006500011
03010550102,30557690101729000959
03010550201,30100280000007600015
03010550202,30557690100011000901
03010550301,
03010550302,30100280000004100037
03010550401,
03010550402,30100280000005200022
03010550501,
03010550502,
03010550601,30100280000001800008
03010550602,
03010550701,30100280000000700019
03010550702,30100280000006600006
03010550801,
03010550802,
03010560101,
03010560102,30100280000005000028
03010560201,
03010560202,30100280000001200014
03010560301,30100280000004400002
03010560302,
03010560401,
03010560402,
03010560501,30100280000005600037
03010560502,
03010560601,
03010560602,
03010560701,
03010560702,
03010560801,30100280000006700005
03010560802,
03010570101,
03010570102,30100280000007200009
03010570201,
03010570202,
03010570301,30100280000006400024
03010570302,
03010570401,
03010570402,
03010570501,
03010570502,
03010570601,30100280000007200015
03010570602,30100280000003200033
03010570701,30100280000005900020
03010570702,30100280000001200018
03010570801,
03010570802,30100280000005700018
03010580101,
03010580102,
03010580201,30100280000006600005
03010580202,
03010580301,30100280000000200019
03010580302,
03010580401,
03010580402,
03010580501,30100280000005200035
03010580502,
03010580601,
03010580602,30557690100314001163
03010580701,30100280000002600035
03010580702,30100280000001700004
03010580801,30100280000005900013
03010580802,
03010590101,30100280000006200034
03010590102,30100280000007800005
03010590201,30100280000002400021
03010590202,30100280000005400004
03010590301,
03010590302,
03010590401,30100280000002000036
03010590402,
03010590501,30100280000008000032
03010590502,30100280000005800004
03010590601,
03010590602,
03010590701,
03010590702,
03010590801,
03010590802,30100280000004300020
03010600101,
03010600102,30100280000004200022
03010600201,30100280000001500020
03010600202,
03010600301,30100280000007400036
03010600302,30100280000004100031
03010600401,30100280000005200013
03010600402,
03010600501,30100280000004100021
03010600502,30100280000000800029
03010600601,
03010600602,30557690100011000930
03010600701,30100280000002200015
03010600702,
03010600801,
03010600802,
03020010101,30557690100617001657
03020010102,30557690100617001466
03020010201,30557690101325001644
03020010202,30557690101325001353
03020010301,30557690100415001503
03020010302,30557690100415000929
03020010401,30557690101224001271
03020010402,30557690101224001211
03020010501,30557690101426001236
03020010502,30557690101426001208
03020010601,30557690101831001361
03020010602,30557690101831001252
03020010701,30557690100314001652
03020010702,30557690100314000921
03020010801,30557690100213001453
03020010802,30557690100213001378
03020020101,30100280000005300025
03020020102,30557690100011001559
03020020201,30557690101932001624
03020020202,30557690101932001470
03020020301,30557690100921001545
03020020302,30557690100921001401
03020020401,30557690100011001384
03020020402,30557690100011001310
03020020501,30557690101426001396
03020020502,30557690101426001265
03020020601,30557690100718001420
03020020602,30557690100718001320
03020020701,30557690101831001511
03020020702,30557690101831001415
03020020801,
03020020802,30557690101932001115
03020030101,
03020030102,
03020030201,30100280000001000022
03020030202,30557690101123001592
03020030301,30557690101729001610
03020030302,30557690101729001473
03020030401,30557690101628001530
03020030402,30557690101628001419
03020030501,30557690101224001564
03020030502,30557690101224001343
03020030601,30557690100718001572
03020030602,30557690100718000881
03020030701,30100280000001600034
03020030702,30557690101527001501
03020030801,30557690101831001668
03020030802,30557690101831001596
03020040101,
03020040102,30100280000006700010
03020040201,
03020040202,30100280000000800037
03020040301,
03020040302,30557690100921001611
03020040401,
03020040402,30557690101426001506
03020040501,30557690100516001549
03020040502,30557690100516001431
03020040601,30557690100819001618
03020040602,30557690100819001524
03020040701,
03020040702,30557690101022001648
03020040801,30100280000004800006
03020040802,
03020050101,30100280000007900033
03020050102,
03020050201,30100280000004700015
03020050202,30100280000007000034
03020050301,
03020050302,
03020050401,
03020050402,30557690101628001005
03020050501,30557690100213001702
03020050502,30557690100213001536
03020050601,
03020050602,30557690100718001687
03020050701,30100280000001800032
03020050702,
03020050801,
03020050802,
03020060101,
03020060102,
03020060201,
03020060202,30100280000003100036
03020060301,
03020060302,
03020060401,30100280000005900009
03020060402,
03020060501,30100280000006400012
03020060502,30557690100516001692
03020060601,30100280000004200008
03020060602,30100280000007700036
03020060701,30100280000002100015
03020060702,
03020060801,
03020060802,
03020070101,
03020070102,30557690101527001148
03020070201,
03020070202,30557690101729001138
03020070301,30100280000006400021
03020070302,30100280000006000023
03020070401,30100280000001300035
03020070402,
03020070501,30100280000002100011
03020070502,
03020070601,
03020070602,30100280000004700011
03020070701,
03020070702,
03020070801,
03020070802,30100280000003200014
03020080101,30100280000003200017
03020080102,30557690101831000979
03020080201,
03020080202,30100280000006600015
03020080301,
03020080302,30100280000005200017
03020080401,
03020080402,
03020080501,
03020080502,
03020080601,
03020080602,30100280000007700014
03020080701,
03020080702,
03020080801,30100280000006600023
03020080802,
03020090101,
03020090102,
03020090201,
03020090202,
03020090301,30100280000005800023
03020090302,
03020090401,
03020090402,
03020090501,
03020090502,
03020090601,30100280000004100014
03020090602,
03020090701,
03020090702,
03020090801,
03020090802,30100280000005700017
03020100101,
03020100102,30100280000002400011
03020100201,
03020100202,30100280000007400013
03020100301,30100280000003300023
03020100302,
03020100401,30100280000005900002
03020100402,
03020100501,
03020100502,30557690100819001088
03020100601,30100280000001100028
03020100602,30100280000005300036
03020100701,30100280000005100008
03020100702,30557690101932001015
03020100801,30100280000000900020
03020100802,
03020110101,30100280000006400009
03020110102,30100280000006000030
03020110201,30100280000004100006
03020110202,30100280000004700018
03020110301,
03020110302,
03020110401,30100280000002800027
03020110402,
03020110501,30100280000005600028
03020110502,
03020110601,
03020110602,
03020110701,
03020110702,30100280000007500036
03020110801,
03020110802,30100280000004300025
03020120101,30100280000003700008
03020120102,30100280000000900033
03020120201,30100280000001300004
03020120202,30557690100314000925
03020120301,30100280000006200025
03020120302,30557690101426001085
03020120401,
03020120402,
03020120501,
03020120502,
03020120601,30100280000003600019
03020120602,
03020120701,
03020120702,
03020120801,30100280000000900017
03020120802,
03020130101,30100280000002800024
03020130102,30100280000004000001
03020130201,
03020130202,30100280000006000025
03020130301,
03020130302,
03020130401,30100280000004300036
03020130402,30100280000004800017
03020130501,
03020130502,
03020130601,
03020130602,
03020130701,
03020130702,30100280000006000031
03020130801,30100280000006200002
03020130802,30557690101123000984
03020140101,30100280000002800018
03020140102,
03020140201,
03020140202,30100280000004700008
03020140301,30100280000006300013
03020140302,
03020140401,
03020140402,30100280000005100028
03020140501,
03020140502,30100280000006500035
03020140601,
03020140602,
03020140701,30100280000004400025
03020140702,
03020140801,
03020140802,30100280000002800013
03020150101,30100280000002100001
03020150102,30557690100213001186
03020150201,
03020150202,
03020150301,30100280000001000012
03020150302,
03020150401,
03020150402,30557690100921000907
03020150501,
03020150502,30100280000005300015
03020150601,
03020150602,30100280000007600023
03020150701,
03020150702,
03020150801,
03020150802,30557690101022000954
03020160101,
03020160102,30100280000000500029
03020160201,30100280000001400010
03020160202,
03020160301,30100280000005300029
03020160302,30100280000005700009
03020160401,
03020160402,30100280000003800025
03020160501,
03020160502,30557690101022001162
03020160601,
03020160602,30100280000002300034
03020160701,
03020160702,30100280000003700006
03020160801,
03020160802,
03020170101,
03020170102,
03020170201,30100280000007000025
03020170202,30100280000000600017
03020170301,
03020170302,30557690101123001072
03020170401,30100280000006000010
03020170402,
03020170501,
03020170502,
03020170601,
03020170602,30100280000007200016
03020170701,
03020170702,30100280000003300016
03020170801,30100280000002900003
03020170802,30557690101224001082
03020180101,
03020180102,30100280000003200026
03020180201,
03020180202,30100280000001900004
03020180301,30100280000002100028
03020180302,30100280000007900010
03020180401,30100280000000700018
03020180402,30100280000007300025
03020180501,30100280000006000033
03020180502,
03020180601,30100280000006700030
03020180602,30557690100617000994
03020180701,30100280000000700016
03020180702,30557690100819000856
03020180801,30100280000002000022
03020180802,30100280000004500034
03020190101,
03020190102,
03020190201,
03020190202,30100280000005100017
03020190301,
03020190302,30557690101325000915
03020190401,30100280000004600004
03020190402,
03020190501,30100280000007000030
03020190502,
03020190601,
03020190602,30100280000001400021
03020190701,
03020190702,30100280000002300032
03020190801,30100280000004800028
03020190802,30100280000003900022
03020200101,
03020200102,30100280000005800035
03020200201,30100280000007800022
03020200202,30100280000005400018
03020200301,
03020200302,
03020200401,
03020200402,
03020200501,30100280000000300006
03020200502,
03020200601,
03020200602,30100280000001700002
03020200701,30100280000003300024
03020200702,
03020200801,30100280000004300013
03020200802,
03020210101,
03020210102,30557690101932001098
03020210201,30100280000002100021
03020210202,30557690100112000944
03020210301,30100280000001600008
03020210302,
03020210401,30100280000001700007
03020210402,30100280000006800024
03020210501,30100280000000400006
03020210502,30100280000000800024
03020210601,30100280000001800024
03020210602,
03020210701,
03020210702,
03020210801,
03020210802,
03020220101,
03020220102,
03020220201,
03020220202,
03020220301,
03020220302,
03020220401,
03020220402,30100280000001500019
03020220501,
03020220502,
03020220601,
03020220602,
03020220701,
03020220702,
03020220801,30100280000001500006
03020220802,30557690101628001185
03020230101,30100280000003800018
03020230102,30100280000004200021
03020230201,30100280000005800031
03020230202,30557690100617000889
03020230301,30100280000001500031
03020230302,30100280000002100017
03020230401,
03020230402,30100280000005000011
03020230501,30100280000004800001
03020230502,30100280000002600004
03020230601,30100280000003200007
03020230602,30557690100314000970
03020230701,
03020230702,
03020230801,
03020230802,
03020240101,
03020240102,30100280000004600036
03020240201,
03020240202,30557690101123001081
03020240301,
03020240302,
03020240401,
03020240402,
03020240501,
03020240502,
03020240601,30100280000007100002
03020240602,30100280000003200003
03020240701,
03020240702,30100280000002500004
03020240801,30100280000002900014
03020240802,
03020250101,
03020250102,
03020250201,
03020250202,30100280000005600022
03020250301,
03020250302,
03020250401,30100280000001000015
03020250402,30557690100516000816
03020250501,
03020250502,
03020250601,
03020250602,
03020250701,
03020250702,
03020250801,
03020250802,30557690101729000987
03020260101,30100280000002000029
03020260102,
03020260201,
03020260202,30100280000006400023
03020260301,30100280000002900022
03020260302,30100280000002100018
03020260401,
03020260402,30100280000001400029
03020260501,30100280000006900030
03020260502,
03020260601,30100280000005600001
03020260602,
03020260701,
03020260702,
03020260801,30100280000004800011
03020260802,30100280000008000025
03020270101,
03020270102,
03020270201,30100280000003800035
03020270202,30100280000003500033
03020270301,
03020270302,30100280000000700002
03020270401,
03020270402,
03020270501,30100280000004700012
03020270502,
03020270601,
03020270602,
03020270701,30100280000002200009
03020270702,
03020270801,30100280000000400020
03020270802,
03020280101,
03020280102,30100280000007700029
03020280201,30100280000007600009
03020280202,
03020280301,30100280000001600029
03020280302,
03020280401,
03020280402,30557690100112000936
03020280501,30100280000002000016
03020280502,
03020280601,30100280000003900016
03020280602,
03020280701,
03020280702,30557690100516001192
03020280801,30100280000000200013
03020280802,30100280000000900007
03020290101,
03020290102,
03020290201,30100280000003300020
03020290202,
03020290301,
03020290302,
03020290401,
03020290402,
03020290501,30100280000004800035
03020290502,
03020290601,
03020290602,
03020290701,
03020290702,
03020290801,30100280000004600035
03020290802,30100280000005800005
03020300101,
03020300102,30100280000003900007
03020300201,30100280000002700017
03020300202,30100280000000500011
03020300301,30100280000006400017
03020300302,
03020300401,30100280000006300006
03020300402,
03020300501,30100280000003700010
03020300502,
03020300601,
03020300602,
03020300701,30100280000007300035
