posicion,etiqueta
03010120501,30100280000003900045
03010120502,30557690100718000897
03010120601,30100280000003200018
03010120602,30100280000006500050
03010120701,30100280000006600013
03010120702,30100280000008000057
03010120801,30100280000001600013
03010120802,30100280000003200052
03010130101,30100280000000400040
03010130102,30100280000006200032
03010130201,30100280000004100045
03010130202,30100280000002600072
03010130301,30100280000003000039
03010130302,30100280000001800013
03010130401,30100280000005000005
03010130402,30100280000004500069
03010130501,30100280000006900008
03010130502,30100280000005400046
03010130601,30100280000005500014
03010130602,30557690101325000883
03010130701,30100280000001400058
03010130702,30557690100112000960
03010130801,30100280000004600039
03010130802,30100280000005100035
03010140101,30100280000001100057
03010140102,30100280000005700058
03010140201,30100280000004600054
03010140202,30100280000002200030
03010140301,30100280000005700064
03010140302,30100280000002700024
03010140401,
03010140402,30100280000004600037
03010140501,30100280000005300019
03010140502,
03010140601,
03010140602,30100280000002300023
03010140701,30100280000007100004
03010140702,30100280000000100023
03010140801,30100280000006300007
03010140802,30100280000007700013
03010150101,30100280000003200024
03010150102,30100280000005000072
03010150201,30100280000002800031
03010150202,30100280000003500020
03010150301,30100280000001100020
03010150302,30557690101426000922
03010150401,30100280000006000072
03010150402,30557690100314000832
03010150501,30100280000000500041
03010150502,30100280000005100015
03010150601,30100280000000600071
03010150602,30100280000008000043
03010150701,30100280000006800063
03010150702,30100280000001400049
03010150801,30100280000004700061
03010150802,30100280000004300067
03010160101,30100280000007400060
03010160102,30100280000001700015
03010160201,30100280000000300068
03010160202,30100280000006900024
03010160301,30100280000001600003
03010160302,30557690100213001067
03010160401,30100280000008000017
03010160402,30100280000000300023
03010160501,
03010160502,
03010160601,30100280000000800066
03010160602,30100280000007200006
03010160701,
03010160702,
03010160801,30100280000002800048
03010160802,30100280000002000019
03010170101,30100280000001400041
03010170102,30100280000003900066
03010170201,
03010170202,
03010170301,30100280000006900054
03010170302,30100280000003300008
03010170401,30100280000004000002
03010170402,30100280000000300064
03010170501,30100280000005700007
03010170502,30100280000005700060
03010170601,30100280000007600052
03010170602,30100280000005700008
03010170701,30100280000005600043
03010170702,30100280000003100015
03010170801,30100280000001600068
03010170802,30100280000005500043
03010180101,30100280000004600063
03010180102,30100280000001200034
03010180201,
03010180202,30100280000002100051
03010180301,30100280000001600032
03010180302,30100280000007400051
03010180401,30100280000002500014
03010180402,30100280000000400069
03010180501,30100280000000400036
03010180502,30100280000007300069
03010180601,30100280000007000004
03010180602,30557690101729000828
03010180701,30100280000006900048
03010180702,30100280000006800028
03010180801,30100280000001000042
03010180802,30100280000003800031
03010190101,30100280000007400055
03010190102,30100280000003700037
03010190201,30100280000005000001
03010190202,30100280000005500053
03010190301,30100280000006800062
03010190302,30100280000005300066
03010190401,30100280000005900007
03010190402,30557690100718001023
03010190501,30100280000007600045
03010190502,30100280000002800063
03010190601,30100280000000200052
03010190602,30100280000003700074
03010190701,30100280000003200013
03010190702,30100280000001300048
03010190801,30100280000001700025
03010190802,30100280000004500032
03010200101,30100280000006700041
03010200102,30100280000002500041
03010200201,30100280000002500024
03010200202,30100280000005900008
03010200301,30100280000006300074
03010200302,30100280000000700021
03010200401,
03010200402,30100280000003000010
03010200501,
03010200502,
03010200601,30100280000007100012
03010200602,30100280000003500027
03010200701,30100280000003900073
03010200702,30100280000008000073
03010200801,30100280000007500068
03010200802,30557690101224001083
03010210101,30100280000007700075
03010210102,30100280000003900020
03010210201,30100280000005100046
03010210202,30100280000006500030
03010210301,30100280000007000002
03010210302,30100280000002900059
03010210401,30100280000003500066
03010210402,30100280000006500043
03010210501,30100280000002100046
03010210502,30100280000007100018
03010210601,30100280000007700025
03010210602,30100280000005700027
03010210701,30100280000003300054
03010210702,30100280000000500042
03010210801,30100280000004200065
03010210802,30100280000006900046
03010220101,30100280000007200072
03010220102,30100280000007400032
03010220201,30100280000003800006
03010220202,30100280000002700003
03010220301,30100280000007400001
03010220302,30100280000002900021
03010220401,30100280000000700061
03010220402,30100280000005700013
03010220501,30100280000006100009
03010220502,
03010220601,30100280000002200064
03010220602,30100280000005800048
03010220701,30100280000002100039
03010220702,30100280000003000009
03010220801,30100280000004400066
03010220802,30100280000003200049
03010230101,30100280000007700057
03010230102,
03010230201,30100280000005800025
03010230202,30100280000005700052
03010230301,30100280000005400074
03010230302,30100280000001300002
03010230401,30100280000006000013
03010230402,
03010230501,30100280000003400015
03010230502,30100280000001800059
03010230601,30100280000007000041
03010230602,30100280000003200059
03010230701,30100280000003200074
03010230702,30100280000002400073
03010230801,30100280000000900031
03010230802,30100280000000800013
03010240101,30100280000005000008
03010240102,30100280000005300067
03010240201,30100280000002900064
03010240202,30100280000005300043
03010240301,
03010240302,
03010240401,30100280000006800041
03010240402,30100280000007800062
03010240501,30100280000001700037
03010240502,30100280000004700014
03010240601,30100280000006200074
03010240602,30100280000007000058
03010240701,30100280000004800044
03010240702,30100280000006900004
03010240801,
03010240802,30100280000006600056
03010250101,
03010250102,30100280000002400070
03010250201,30100280000001400038
03010250202,30100280000005600030
03010250301,30100280000007600064
03010250302,30100280000001500056
03010250401,30100280000002100027
03010250402,30100280000006500073
03010250501,30100280000004000023
03010250502,30100280000001100018
03010250601,30100280000005900063
03010250602,30100280000005800010
03010250701,30100280000005200020
03010250702,
03010250801,30100280000003700016
03010250802,30100280000004700033
03010260101,30100280000007200007
03010260102,
03010260201,30100280000005200019
03010260202,30100280000007300038
03010260301,30100280000004500010
03010260302,30100280000003200058
03010260401,30100280000005000007
03010260402,30100280000001100062
03010260501,30100280000005400057
03010260502,
03010260601,30100280000000800019
03010260602,30100280000003400040
03010260701,
03010260702,30100280000004400033
03010260801,
03010260802,30100280000001300042
03010270101,30100280000003800046
03010270102,30100280000005000063
03010270201,30100280000001800023
03010270202,30557690100213001019
03010270301,30100280000004000072
03010270302,30100280000001000002
03010270401,30100280000007000035
03010270402,30100280000006600024
03010270501,30100280000006400074
03010270502,30100280000007800047
03010270601,30100280000001500012
03010270602,30557690100617000895
03010270701,30100280000002200052
03010270702,30100280000004800067
03010270801,30100280000000700053
03010270802,30100280000007400010
03010280101,30100280000000700070
03010280102,30100280000006700007
03010280201,30100280000007300003
03010280202,30100280000007900056
03010280301,30100280000006900075
03010280302,30100280000006400053
03010280401,30100280000002000071
03010280402,30100280000005200009
03010280501,30100280000002600066
03010280502,30100280000004700073
03010280601,
03010280602,30100280000002000002
03010280701,30100280000007100073
03010280702,30100280000006700069
03010280801,30100280000002000045
03010280802,30100280000003700021
03010290101,30100280000001700012
03010290102,
03010290201,30100280000006800054
03010290202,30557690100112000946
03010290301,30100280000002400071
03010290302,
03010290401,30100280000000200027
03010290402,30100280000001500071
03010290501,30100280000004700007
03010290502,30100280000000700001
03010290601,30100280000001400025
03010290602,
03010290701,30100280000003700040
03010290702,30100280000001400039
03010290801,30100280000000200072
03010290802,30557690101224001063
03010300101,30100280000005200047
03010300102,30100280000001000045
03010300201,30100280000005800049
03010300202,30100280000005400023
03010300301,
03010300302,30100280000004800042
03010300401,30100280000007000029
03010300402,30100280000004800005
03010300501,
03010300502,30100280000007100040
03010300601,30100280000001200002
03010300602,30100280000000900064
03010300701,30100280000007200010
03010300702,30100280000001400053
03010300801,30100280000004300005
03010300802,30100280000004500043
03010310101,30100280000003600022
03010310102,
03010310201,30100280000005900071
03010310202,30100280000005400064
03010310301,30100280000002500019
03010310302,30100280000001900020
03010310401,30100280000001100070
03010310402,30100280000001300008
03010310501,30100280000000500015
03010310502,
03010310601,
03010310602,30100280000004200048
03010310701,30100280000002700037
03010310702,30100280000003700059
03010310801,30100280000001100056
03010310802,30100280000007700064
03010320101,30100280000007600071
03010320102,30100280000006200067
03010320201,30100280000000400071
03010320202,30100280000000100029
03010320301,30100280000000500020
03010320302,30100280000001900075
03010320401,30100280000004300014
03010320402,30100280000004500068
03010320501,30100280000005200002
03010320502,30100280000000600026
03010320601,30100280000005600049
03010320602,
03010320701,30100280000003200025
03010320702,30100280000007700007
03010320801,30100280000004500014
03010320802,30100280000004700003
03010330101,30100280000008000062
03010330102,30100280000004100033
03010330201,30100280000005100065
03010330202,30100280000002400028
03010330301,30100280000006900069
03010330302,30100280000005000020
03010330401,30100280000003600015
03010330402,30100280000005100024
03010330501,30100280000006700020
03010330502,30100280000004200046
03010330601,30100280000003300048
03010330602,30100280000006500026
03010330701,30100280000000200005
03010330702,30100280000007800056
03010330801,30100280000005300005
03010330802,
03010340101,30100280000004700059
03010340102,30100280000007800018
03010340201,30100280000006500003
03010340202,30557690101628000845
03010340301,30100280000005300064
03010340302,30100280000006500024
03010340401,30100280000007300062
03010340402,30100280000000500004
03010340501,30100280000004800021
03010340502,30100280000005600007
03010340601,
03010340602,30100280000007000060
03010340701,30100280000000200046
03010340702,30100280000006600019
03010340801,30100280000002200010
03010340802,30100280000002700038
03010350101,30100280000006800004
03010350102,30100280000006600064
03010350201,30100280000005400002
03010350202,30100280000006900014
03010350301,30100280000003800029
03010350302,30557690101628001187
03010350401,30100280000006100037
03010350402,30100280000000900044
03010350501,30100280000000800043
03010350502,30557690101932000825
03010350601,30100280000000800030
03010350602,30100280000007700012
03010350701,30100280000005500019
03010350702,30100280000006800017
03010350801,30100280000003000053
03010350802,30557690100213000850
03010360101,30100280000001700018
03010360102,30100280000004000017
03010360201,30100280000002200034
03010360202,30100280000005200014
03010360301,30100280000003000032
03010360302,
03010360401,30100280000005100050
03010360402,30100280000002300006
03010360501,30100280000002500057
03010360502,
03010360601,30100280000004300038
03010360602,30100280000000700010
03010360701,30100280000003500034
03010360702,30100280000001400002
03010360801,30100280000005800067
03010360802,30100280000003700048
03010370101,30100280000000900074
03010370102,30100280000001800022
03010370201,30100280000005500049
03010370202,30100280000001500061
03010370301,30100280000003000040
03010370302,30100280000006800039
03010370401,30100280000002100019
03010370402,30100280000003300058
03010370501,30100280000005000035
03010370502,
03010370601,
03010370602,30100280000004700044
03010370701,30100280000005400059
03010370702,30100280000003800036
03010370801,30100280000005800037
03010370802,30100280000006000016
03010380101,30100280000001200006
03010380102,30100280000006800066
03010380201,30100280000000800057
03010380202,30100280000001200047
03010380301,30100280000003300073
03010380302,30100280000008000004
03010380401,30100280000005600003
03010380402,30100280000007800012
03010380501,30100280000002800032
03010380502,30100280000003400050
03010380601,30100280000003400011
03010380602,30100280000004600043
03010380701,30100280000000700031
03010380702,30100280000000700048
03010380801,30100280000000700006
03010380802,30100280000007900015
03010390101,30100280000005400001
03010390102,30100280000000400051
03010390201,30100280000001900055
03010390202,30100280000003600018
03010390301,30100280000007300061
03010390302,30100280000002900073
03010390401,30100280000003200050
03010390402,30100280000003900012
03010390501,
03010390502,
03010390601,30100280000004000037
03010390602,30100280000006500007
03010390701,30100280000004600023
03010390702,30100280000005900074
03010390801,30100280000006900068
03010390802,
03010400101,30100280000001500067
03010400102,30100280000003500063
03010400201,30100280000002800043
03010400202,30100280000007500044
03010400301,30100280000001400059
03010400302,30100280000002400066
03010400401,
03010400402,30100280000002900005
03010400501,30100280000005100013
03010400502,30100280000004600007
03010400601,30100280000004000052
03010400602,30100280000006700014
03010400701,30100280000004500052
03010400702,30100280000006700055
03010400801,30100280000001600028
03010400802,30557690101729001116
03010410101,30100280000007900042
03010410102,30100280000003200028
03010410201,30100280000001100072
03010410202,30100280000004200063
03010410301,30100280000005600021
03010410302,
03010410401,
03010410402,30100280000000600037
03010410501,30100280000006900055
03010410502,30100280000000900042
03010410601,30100280000003600053
03010410602,30100280000000700038
03010410701,30100280000008000006
03010410702,
03010410801,30100280000004500021
03010410802,30557690100011000835
03010420101,30100280000005100014
03010420102,30100280000007500021
03010420201,30100280000006700064
03010420202,30100280000000300015
03010420301,30100280000001300013
03010420302,30100280000004000073
03010420401,30100280000005200069
03010420402,30100280000002200075
03010420501,30100280000002600059
03010420502,30100280000007500005
03010420601,30100280000007400045
03010420602,30100280000000400016
03010420701,30100280000003900071
03010420702,30100280000007000006
03010420801,
03010420802,30100280000006100034
03010430101,30100280000000500064
03010430102,30100280000002200006
03010430201,30100280000001000024
03010430202,30100280000005100021
03010430301,30100280000002200004
03010430302,30100280000004700045
03010430401,
03010430402,30100280000006300017
03010430501,30100280000007400065
03010430502,30100280000006600047
03010430601,30100280000007400073
03010430602,30100280000000600002
03010430701,30100280000005400044
03010430702,30100280000000900060
03010430801,30100280000001500053
03010430802,30100280000001400012
03010440101,30100280000000400027
03010440102,30100280000000200075
03010440201,30100280000006400051
03010440202,
03010440301,30100280000002000050
03010440302,30100280000000600013
03010440401,30100280000006400032
03010440402,30100280000007700027
03010440501,30100280000005100058
03010440502,30557690101628001180
03010440601,30100280000006800037
03010440602,30557690100112001032
03010440701,30100280000004600065
03010440702,30100280000003200066
03010440801,30100280000006700045
03010440802,30100280000001100064
03010450101,30100280000001000055
03010450102,30100280000002700018
03010450201,30100280000007400030
03010450202,30100280000002300052
03010450301,30100280000000200017
03010450302,30100280000006100017
03010450401,30100280000001000056
03010450402,30100280000006900063
03010450501,30100280000006200027
03010450502,30100280000002000046
03010450601,30100280000006900070
03010450602,30100280000005600061
03010450701,30100280000006300059
03010450702,30557690101022001004
03010450801,30100280000005500020
03010450802,30100280000004000051
03010460101,30100280000006700052
03010460102,30100280000006100038
03010460201,
03010460202,30100280000006000020
03010460301,30100280000004100046
03010460302,30100280000003800033
03010460401,30100280000006100058
03010460402,30557690101426001042
03010460501,30100280000004300066
03010460502,30100280000000500049
03010460601,30100280000001000063
03010460602,30100280000000500047
03010460701,30100280000001200013
03010460702,30100280000007800004
03010460801,30100280000005100003
03010460802,
03010470101,30100280000005700006
03010470102,30100280000005800024
03010470201,30100280000008000067
03010470202,30100280000000900014
03010470301,30100280000005300055
03010470302,30100280000006400056
03010470401,30100280000007700049
03010470402,30557690101628000906
03010470501,
03010470502,
03010470601,30100280000005500024
03010470602,30100280000005800045
03010470701,30100280000007700052
03010470702,
03010470801,30100280000007000015
03010470802,30100280000005000067
03010480101,
03010480102,30100280000003500060
03010480201,30100280000006900022
03010480202,30557690101932001152
03010480301,30100280000008000048
03010480302,
03010480401,30100280000002000044
03010480402,30100280000002300050
03010480501,30100280000005200060
03010480502,
03010480601,30100280000006400029
03010480602,30100280000006900038
03010480701,30100280000002900001
03010480702,30100280000005600017
03010480801,30100280000003500036
03010480802,30100280000002100053
03010490101,30100280000003100060
03010490102,30100280000006800056
03010490201,30100280000002700036
03010490202,30100280000002000061
03010490301,30100280000007200001
03010490302,30100280000001000061
03010490401,
03010490402,30100280000001800072
03010490501,30100280000003500040
03010490502,30557690101426000854
03010490601,30100280000006700003
03010490602,
03010490701,30100280000006000051
03010490702,30557690100718001039
03010490801,30100280000004800010
03010490802,
03010500101,30100280000002600022
03010500102,30100280000003700002
03010500201,30100280000004500067
03010500202,30100280000003900039
03010500301,30100280000000300074
03010500302,30100280000005600029
03010500401,30100280000000700011
03010500402,
03010500501,
03010500502,30100280000000700058
03010500601,30100280000002200054
03010500602,30100280000003200032
03010500701,30100280000000300019
03010500702,30100280000003900006
03010500801,30100280000004400021
03010500802,30100280000001100002
03010510101,
03010510102,30100280000005500021
03010510201,30100280000006900036
03010510202,30100280000001300028
03010510301,30100280000003400002
03010510302,30100280000006800009
03010510401,30100280000003100034
03010510402,
03010510501,30100280000003200038
03010510502,30557690101932000870
03010510601,30100280000001900062
03010510602,30100280000002700007
03010510701,30100280000001500033
03010510702,30100280000002000074
03010510801,30100280000004100073
03010510802,30100280000004500023
03010520101,30100280000007200019
03010520102,30557690101831001184
03010520201,
03010520202,30100280000001000069
03010520301,30100280000004800037
03010520302,30100280000006100052
03010520401,30100280000003400039
03010520402,30557690101325001030
03010520501,30100280000005700071
03010520502,30100280000007900023
03010520601,30100280000003900068
03010520602,30100280000002700045
03010520701,30100280000001800040
03010520702,30557690100718000977
03010520801,
03010520802,
03010530101,30100280000003800055
03010530102,30100280000003100027
03010530201,30100280000000700008
03010530202,30100280000007300064
03010530301,30100280000001600070
03010530302,
03010530401,30100280000006800034
03010530402,
03010530501,
03010530502,30100280000002600036
03010530601,
03010530602,30100280000005500054
03010530701,30100280000004100005
03010530702,30100280000005800039
03010530801,30100280000003100033
03010530802,
03010540101,30100280000004400016
03010540102,30100280000003900044
03010540201,
03010540202,30100280000003000016
03010540301,30100280000005300006
03010540302,30100280000005100071
03010540401,30100280000000900013
03010540402,30100280000004300071
03010540501,30100280000000800076
03010540502,30100280000004300050
03010540601,
03010540602,30100280000004000063
03010540701,30100280000005100049
03010540702,30100280000001700045
03010540801,30100280000004500057
03010540802,30557690100415001194
03010550101,30100280000006500011
03010550102,30557690101729000959
03010550201,30100280000007600015
03010550202,30557690100011000901
03010550301,30100280000006000045
03010550302,30100280000004100037
03010550401,30100280000000800064
03010550402,30100280000005200022
03010550501,30100280000005900066
03010550502,30100280000004100055
03010550601,30100280000001800008
03010550602,30100280000004600073
03010550701,30100280000000700019
03010550702,30100280000006600006
03010550801,
03010550802,30100280000006100054
03010560101,
03010560102,30100280000005000028
03010560201,30100280000002000073
03010560202,30100280000001200014
03010560301,30100280000004400002
03010560302,30100280000004200049
03010560401,30100280000002700052
03010560402,30100280000004800073
03010560501,30100280000005600037
03010560502,30100280000003600049
03010560601,30100280000000200062
03010560602,30100280000007400052
03010560701,
03010560702,30100280000004700050
03010560801,30100280000006700005
03010560802,30100280000003700060
03010570101,30100280000005100063
03010570102,30100280000007200009
03010570201,
03010570202,30100280000003900061
03010570301,30100280000006400024
03010570302,30100280000005000050
03010570401,30100280000000800038
03010570402,30100280000004500070
03010570501,
03010570502,30100280000007200038
03010570601,30100280000007200015
03010570602,30100280000003200033
03010570701,30100280000005900020
03010570702,30100280000001200018
03010570801,30100280000002600075
03010570802,30100280000005700018
03010580101,30100280000002800040
03010580102,30100280000002700057
03010580201,30100280000006600005
03010580202,30100280000003600043
03010580301,30100280000000200019
03010580302,30100280000003900072
03010580401,30100280000000200069
03010580402,30100280000005200062
03010580501,30100280000005200035
03010580502,
03010580601,30100280000003400052
03010580602,30557690100314001163
03010580701,30100280000002600035
03010580702,30100280000001700004
03010580801,30100280000005900013
03010580802,
03010590101,30100280000006200034
03010590102,30100280000007800005
03010590201,30100280000002400021
03010590202,30100280000005400004
03010590301,30100280000005200046
03010590302,
03010590401,30100280000002000036
03010590402,30100280000005400051
03010590501,30100280000008000032
03010590502,30100280000005800004
03010590601,30100280000001600044
03010590602,30100280000001700056
03010590701,30100280000001300049
03010590702,30100280000004400045
03010590801,30100280000007700070
03010590802,30100280000004300020
03010600101,30100280000005100064
03010600102,30100280000004200022
03010600201,30100280000001500020
03010600202,30100280000000100048
03010600301,30100280000007400036
03010600302,30100280000004100031
03010600401,30100280000005200013
03010600402,30100280000006500049
03010600501,30100280000004100021
03010600502,30100280000000800029
03010600601,
03010600602,30557690100011000930
03010600701,30100280000002200015
03010600702,
03010600801,30100280000007800050
03010600802,30100280000007200068
03020010101,30557690100617001657
03020010102,30557690100617001466
03020010201,30557690101325001644
03020010202,30557690101325001353
03020010301,30557690100415001503
03020010302,30557690100415000929
03020010401,30557690101224001271
03020010402,30557690101224001211
03020010501,30557690101426001236
03020010502,30557690101426001208
03020010601,30557690101831001361
03020010602,30557690101831001252
03020010701,30557690100314001652
03020010702,30557690100314000921
03020010801,30557690100213001453
03020010802,30557690100213001378
03020020101,30100280000005300025
03020020102,30557690100011001559
03020020201,30557690101932001624
03020020202,30557690101932001470
03020020301,30557690100921001545
03020020302,30557690100921001401
03020020401,30557690100011001384
03020020402,30557690100011001310
03020020501,30557690101426001396
03020020502,30557690101426001265
03020020601,30557690100718001420
03020020602,30557690100718001320
03020020701,30557690101831001511
03020020702,30557690101831001415
03020020801,30100280000000500044
03020020802,30557690101932001115
03020030101,
03020030102,30100280000002900055
03020030201,30100280000001000022
03020030202,30557690101123001592
03020030301,30557690101729001610
03020030302,30557690101729001473
03020030401,30557690101628001530
03020030402,30557690101628001419
03020030501,30557690101224001564
03020030502,30557690101224001343
03020030601,30557690100718001572
03020030602,30557690100718000881
03020030701,30100280000001600034
03020030702,30557690101527001501
03020030801,30557690101831001668
03020030802,30557690101831001596
03020040101,30100280000003600045
03020040102,30100280000006700010
03020040201,
03020040202,30100280000000800037
03020040301,30100280000003000067
03020040302,30557690100921001611
03020040401,30100280000008000071
03020040402,30557690101426001506
03020040501,30557690100516001549
03020040502,30557690100516001431
03020040601,30557690100819001618
03020040602,30557690100819001524
03020040701,30100280000006800072
03020040702,30557690101022001648
03020040801,30100280000004800006
03020040802,30100280000002900052
03020050101,30100280000007900033
03020050102,30100280000007900067
03020050201,30100280000004700015
03020050202,30100280000007000034
03020050301,30100280000005900055
03020050302,30100280000002700044
03020050401,30100280000007400039
03020050402,30557690101628001005
03020050501,30557690100213001702
03020050502,30557690100213001536
03020050601,30100280000002700065
03020050602,30557690100718001687
03020050701,30100280000001800032
03020050702,
03020050801,
03020050802,30100280000002200069
03020060101,
03020060102,30100280000006000064
03020060201,30100280000001500042
03020060202,30100280000003100036
03020060301,30100280000008000047
03020060302,30100280000004000046
03020060401,30100280000005900009
03020060402,30100280000003400044
03020060501,30100280000006400012
03020060502,30557690100516001692
03020060601,30100280000004200008
03020060602,30100280000007700036
03020060701,30100280000002100015
03020060702,30100280000007000042
03020060801,
03020060802,30100280000003700064
03020070101,30100280000003200060
03020070102,30557690101527001148
03020070201,30100280000001800074
03020070202,30557690101729001138
03020070301,30100280000006400021
03020070302,30100280000006000023
03020070401,30100280000001300035
03020070402,30100280000004400073
03020070501,30100280000002100011
03020070502,
03020070601,30100280000000500052
03020070602,30100280000004700011
03020070701,30100280000001700070
03020070702,
03020070801,30100280000000500060
03020070802,30100280000003200014
03020080101,30100280000003200017
03020080102,30557690101831000979
03020080201,30100280000006400055
03020080202,30100280000006600015
03020080301,
03020080302,30100280000005200017
03020080401,30100280000002900072
03020080402,30100280000003100056
03020080501,
03020080502,30100280000002800062
03020080601,30100280000004800050
03020080602,30100280000007700014
03020080701,30100280000001500069
03020080702,30100280000002300046
03020080801,30100280000006600023
03020080802,30100280000006000039
03020090101,30100280000007000073
03020090102,30100280000004500056
03020090201,30100280000000500075
03020090202,30100280000001100041
03020090301,30100280000005800023
03020090302,30100280000005600040
03020090401,30100280000004800058
03020090402,30100280000007300046
03020090501,
03020090502,30100280000005400055
03020090601,30100280000004100014
03020090602,30100280000003000060
03020090701,30100280000008000040
03020090702,30100280000007400072
03020090801,30100280000007200042
03020090802,30100280000005700017
03020100101,30100280000006900044
03020100102,30100280000002400011
03020100201,30100280000006900061
03020100202,30100280000007400013
03020100301,30100280000003300023
03020100302,30100280000005200042
03020100401,30100280000005900002
03020100402,30100280000007100064
03020100501,30100280000001600064
03020100502,30557690100819001088
03020100601,30100280000001100028
03020100602,30100280000005300036
03020100701,30100280000005100008
03020100702,30557690101932001015
03020100801,30100280000000900020
03020100802,30100280000006100049
03020110101,30100280000006400009
03020110102,30100280000006000030
03020110201,30100280000004100006
03020110202,30100280000004700018
03020110301,30100280000002300047
03020110302,30100280000001000047
03020110401,30100280000002800027
03020110402,30100280000003000046
03020110501,30100280000005600028
03020110502,30100280000000800050
03020110601,
03020110602,30100280000005300075
03020110701,30100280000003300039
03020110702,30100280000007500036
03020110801,30100280000007500059
03020110802,30100280000004300025
03020120101,30100280000003700008
03020120102,30100280000000900033
03020120201,30100280000001300004
03020120202,30557690100314000925
03020120301,30100280000006200025
03020120302,30557690101426001085
03020120401,30100280000007700061
03020120402,30100280000002800066
03020120501,
03020120502,30100280000006600071
03020120601,30100280000003600019
03020120602,30100280000003500049
03020120701,30100280000006300061
03020120702,30100280000004900063
03020120801,30100280000000900017
03020120802,
03020130101,30100280000002800024
03020130102,30100280000004000001
03020130201,
03020130202,30100280000006000025
03020130301,
03020130302,30100280000008000063
03020130401,30100280000004300036
03020130402,30100280000004800017
03020130501,30100280000002800045
03020130502,
03020130601,30100280000004400071
03020130602,30100280000007200049
03020130701,30100280000003800059
03020130702,30100280000006000031
03020130801,30100280000006200002
03020130802,30557690101123000984
03020140101,30100280000002800018
03020140102,30100280000002400068
03020140201,30100280000001100054
03020140202,30100280000004700008
03020140301,30100280000006300013
03020140302,30100280000002500055
03020140401,30100280000004200052
03020140402,30100280000005100028
03020140501,30100280000001400065
03020140502,30100280000006500035
03020140601,30100280000005100055
03020140602,30100280000002700059
03020140701,30100280000004400025
03020140702,30100280000004000048
03020140801,30100280000004700038
03020140802,30100280000002800013
03020150101,30100280000002100001
03020150102,30557690100213001186
03020150201,30100280000000700060
03020150202,30100280000004500054
03020150301,30100280000001000012
03020150302,30100280000002100058
03020150401,30100280000006200040
03020150402,30557690100921000907
03020150501,
03020150502,30100280000005300015
03020150601,30100280000007100065
03020150602,30100280000007600023
03020150701,30100280000000100075
03020150702,30100280000004400074
03020150801,30100280000003000052
03020150802,30557690101022000954
03020160101,
03020160102,30100280000000500029
03020160201,30100280000001400010
03020160202,30100280000007300071
03020160301,30100280000005300029
03020160302,30100280000005700009
03020160401,30100280000007200065
03020160402,30100280000003800025
03020160501,30100280000003700055
03020160502,30557690101022001162
03020160601,
03020160602,30100280000002300034
03020160701,30100280000002700071
03020160702,30100280000003700006
03020160801,30100280000004100042
03020160802,
03020170101,30100280000002200047
03020170102,30100280000006500064
03020170201,30100280000007000025
03020170202,30100280000000600017
03020170301,30100280000004100043
03020170302,30557690101123001072
03020170401,30100280000006000010
03020170402,
03020170501,30100280000001700061
03020170502,30100280000006800061
03020170601,30100280000004900045
03020170602,30100280000007200016
03020170701,30100280000003700058
03020170702,30100280000003300016
03020170801,30100280000002900003
03020170802,30557690101224001082
03020180101,30100280000006700059
03020180102,30100280000003200026
03020180201,30100280000005900056
03020180202,30100280000001900004
03020180301,30100280000002100028
03020180302,30100280000007900010
03020180401,30100280000000700018
03020180402,30100280000007300025
03020180501,30100280000006000033
03020180502,
03020180601,30100280000006700030
03020180602,30557690100617000994
03020180701,30100280000000700016
03020180702,30557690100819000856
03020180801,30100280000002000022
03020180802,30100280000004500034
03020190101,30100280000005200039
03020190102,30100280000007800039
03020190201,30100280000007800071
03020190202,30100280000005100017
03020190301,30100280000004100054
03020190302,30557690101325000915
03020190401,30100280000004600004
03020190402,30100280000003600059
03020190501,30100280000007000030
03020190502,30100280000002600069
03020190601,30100280000007700069
03020190602,30100280000001400021
03020190701,30100280000005500046
03020190702,30100280000002300032
03020190801,30100280000004800028
03020190802,30100280000003900022
03020200101,30100280000003600064
03020200102,30100280000005800035
03020200201,30100280000007800022
03020200202,30100280000005400018
03020200301,30100280000003100059
03020200302,30100280000005900059
03020200401,
03020200402,30100280000004900071
03020200501,30100280000000300006
03020200502,30100280000004700075
03020200601,30100280000006400067
03020200602,30100280000001700002
03020200701,30100280000003300024
03020200702,30100280000005900049
03020200801,30100280000004300013
03020200802,
03020210101,30100280000003400057
03020210102,30557690101932001098
03020210201,30100280000002100021
03020210202,30557690100112000944
03020210301,30100280000001600008
03020210302,30100280000006300072
03020210401,30100280000001700007
03020210402,30100280000006800024
03020210501,30100280000000400006
03020210502,30100280000000800024
03020210601,30100280000001800024
03020210602,30100280000004800057
03020210701,30100280000000900065
03020210702,30100280000004600061
03020210801,
03020210802,30100280000007900062
03020220101,30100280000003000061
03020220102,30100280000000500046
03020220201,
03020220202,30100280000000700043
03020220301,30100280000007200058
03020220302,
03020220401,
03020220402,30100280000001500019
03020220501,
03020220502,30100280000002000048
03020220601,
03020220602,30100280000003500041
03020220701,30100280000000700046
03020220702,30100280000003100063
03020220801,30100280000001500006
03020220802,30557690101628001185
03020230101,30100280000003800018
03020230102,30100280000004200021
03020230201,30100280000005800031
03020230202,30557690100617000889
03020230301,30100280000001500031
03020230302,30100280000002100017
03020230401,30100280000004200062
03020230402,30100280000005000011
03020230501,30100280000004800001
03020230502,30100280000002600004
03020230601,30100280000003200007
