posicion,etiqueta
02020030401,30557690100011001555
02020030402,30557690100011001349
02020030501,30557690101527001351
02020030502,30557690101527001264
02020030601,30557690101022001496
02020030602,30557690101022001377
02020030701,30557690101729001605
02020030702,30557690101729001442
02020030801,30557690100213001686
02020030802,30557690100213001516
02020040101,
02020040102,30557690101527001709
02020040201,30557690101022080796
02020040202,30557690100314001632
02020040301,
02020040302,30557690101628001529
02020040401,30557690101527001616
02020040402,30557690101527001451
02020040501,30557690100415001502
02020040502,30557690100415001392
02020040601,30557690100617001628
02020040602,30557690100617001457
02020040701,
02020040702,30557690101123001553
02020040801,30557690101628080154
02020040802,30557690100112001651
02020050101,
02020050102,30557690100921080399
02020050201,
02020050202,
02020050301,
02020050302,30557690100921001667
02020050401,30557690101022001643
02020050402,30557690101022001571
02020050501,30557690101426001492
02020050502,30557690101426001044
02020050601,30557690101831001664
02020050602,30557690101831001589
02020050701,
02020050702,30557690100516001679
02020050801,30557690101831080382
02020050802,
02020060101,
02020060102,30557690101527001119
02020060201,
02020060202,30557690100921080021
02020060301,30557690100718081097
02020060302,
02020060401,30557690100415080016
02020060402,30557690100718001683
02020060501,
02020060502,30557690101325001593
02020060601,
02020060602,30557690100011001693
02020060701,30557690101224081064
02020060702,
02020060801,30557690101224081860
02020060802,30557690101932000827
02020070101,
02020070102,
02020070201,30557690100819081176
02020070202,
02020070301,30557690100516081948
02020070302,30557690101932082054
02020070401,30557690101123080466
02020070402,
02020070501,
02020070502,30557690101426001708
02020070601,
02020070602,
02020070701,30557690100112082361
02020070702,
02020070801,30557690101224081660
02020070802,30557690100617080771
02020080101,30557690101527080110
02020080102,30557690100921081910
02020080201,
02020080202,30557690100617001112
02020080301,
02020080302,
02020080401,
02020080402,
02020080501,
02020080502,30557690100516000972
02020080601,
02020080602,
02020080701,
02020080702,30557690101224080009
02020080801,
02020080802,30557690100921082192
02020090101,30557690100415082819
02020090102,30557690101224080305
02020090201,
02020090202,
02020090301,
02020090302,30557690101325080467
02020090401,30557690101426080975
02020090402,30557690101123080336
02020090501,
02020090502,
02020090601,
02020090602,
02020090701,30557690101729080614
02020090702,
02020090801,
02020090802,
02020100101,
02020100102,
02020100201,
02020100202,
02020100301,30557690100415080580
02020100302,30557690100819080978
02020100401,
02020100402,30557690100617082930
02020100501,30557690100415082632
02020100502,30557690101628001096
02020100601,
02020100602,30557690100819081749
02020100701,
02020100702,
02020100801,
02020100802,
02020110101,
02020110102,
02020110201,
02020110202,
02020110301,30557690100112082079
02020110302,
02020110401,
02020110402,
02020110501,30557690101527082324
02020110502,30557690101729081091
02020110601,30557690100213081557
02020110602,
02020110701,30557690101628080280
02020110702,30557690100819080150
02020110801,
02020110802,
02020120101,
02020120102,30557690101628081995
02020120201,
02020120202,
02020120301,30557690100415082766
02020120302,
02020120401,
02020120402,30557690101831081461
02020120501,
02020120502,30557690101224001010
02020120601,30557690101729080186
02020120602,
02020120701,
02020120702,
02020120801,
02020120802,
02020130101,
02020130102,30557690100314080751
02020130201,30557690100011082809
02020130202,
02020130301,
02020130302,30557690100415001196
02020130401,
02020130402,
02020130501,
02020130502,30557690100112082779
02020130601,
02020130602,30557690101224080737
02020130701,
02020130702,
02020130801,
02020130802,
02020140101,30557690101123081431
02020140102,30557690100415082667
02020140201,
02020140202,
02020140301,
02020140302,
02020140401,30557690100415081442
02020140402,30557690101932080485
02020140501,
02020140502,30557690101831080312
02020140601,30557690101628081486
02020140602,30557690100213082173
02020140701,30557690100921081184
02020140702,30557690101426081034
02020140801,
02020140802,30557690100415080735
02020150101,
02020150102,30557690100617081569
02020150201,
02020150202,
02020150301,30557690101628080658
02020150302,30557690100921080612
02020150401,30557690100718081807
02020150402,
02020150501,
02020150502,30557690101224081969
02020150601,
02020150602,
02020150701,
02020150702,
02020150801,30557690100718082021
02020150802,
02020160101,
02020160102,
02020160201,
02020160202,
02020160301,30557690100112080984
02020160302,
02020160401,
02020160402,30557690101022001124
02020160501,
02020160502,30557690100314081924
02020160601,30557690101831081704
02020160602,
02020160701,
02020160702,30557690100112080666
02020160801,30557690100415082404
02020160802,
02020170101,
02020170102,
02020170201,30557690101932080065
02020170202,
02020170301,
02020170302,
02020170401,30557690100415082315
02020170402,
02020170501,
02020170502,30557690101325081029
02020170601,30557690101628082260
02020170602,30557690100314080134
02020170701,30557690101932081804
02020170702,30557690100617080672
02020170801,
02020170802,
02020180101,
02020180102,
02020180201,
02020180202,30557690100921082393
02020180301,30557690101224081741
02020180302,30557690101123082301
02020180401,
02020180402,
02020180501,30557690100921080428
02020180502,
02020180601,
02020180602,
02020180701,30557690100112080208
02020180702,30557690100112080965
02020180801,30557690100314082453
02020180802,30557690100516080608
02020190101,
02020190102,30557690101831081255
02020190201,30557690100718082102
02020190202,30557690100921080093
02020190301,
02020190302,30557690101729000847
02020190401,30557690100213081092
02020190402,30557690101527081777
02020190501,
02020190502,
02020190601,
02020190602,
02020190701,30557690101628081159
02020190702,30557690100921081445
02020190801,30557690100314080247
02020190802,
02020200101,
02020200102,
02020200201,30557690101426082642
02020200202,
02020200301,
02020200302,30557690101426001013
02020200401,
02020200402,
02020200501,
02020200502,
02020200601,
02020200602,30557690101325081422
02020200701,30557690100415082080
02020200702,
02020200801,
02020200802,30557690101022080534
02020210101,30557690100415082224
02020210102,30557690101224081905
02020210201,
02020210202,30557690101932082444
02020210301,
02020210302,30557690101426081433
02020210401,
02020210402,
02020210501,30557690101831081162
02020210502,
02020210601,
02020210602,30557690100718081414
02020210701,
02020210702,30557690101729080935
02020210801,
02020210802,
02020220101,
02020220102,
02020220201,
02020220202,
02020220301,
02020220302,
02020220401,
02020220402,30557690101022080929
02020220501,
02020220502,
02020220601,30557690101426081152
02020220602,30557690101831080983
02020220701,
02020220702,30557690100314082640
02020220801,
02020220802,30557690101527080814
02020230101,
02020230102,30557690100011080448
02020230201,
02020230202,30557690101325081342
02020230301,
02020230302,30557690100415001125
02020230401,
02020230402,30557690100314001169
02020230501,
02020230502,30557690101123081683
02020230601,
02020230602,
02020230701,30557690101426082448
02020230702,30557690101729082856
02020230801,30557690100921082820
02020230802,
02020240101,
02020240102,30557690100516081365
02020240201,30557690100011082677
02020240202,
02020240301,
02020240302,30557690100921001109
02020240401,30557690100112080607
02020240402,30557690101022080691
02020240501,
02020240502,
02020240601,
02020240602,
02020240701,
02020240702,30557690101527082297
02020240801,30557690101628082518
02020240802,
02020250101,
02020250102,30557690100921000872
02020250201,
02020250202,
02020250301,
02020250302,30557690101022081208
02020250401,
02020250402,
02020250501,
02020250502,30557690101628081524
02020250601,
02020250602,30557690100921081793
02020250701,30557690100819081109
02020250702,
02020250801,30557690101123082499
02020250802,
02020260101,30557690101224081219
02020260102,
02020260201,
02020260202,
02020260301,
02020260302,
02020260401,
02020260402,
02020260501,30557690101628080218
02020260502,30557690100718080861
02020260601,
02020260602,30557690100112082854
02020260701,
02020260702,
02020260801,
02020260802,
02020270101,
02020270102,30557690101932082536
02020270201,
02020270202,
02020270301,
02020270302,
02020270401,
02020270402,30557690100617000998
02020270501,
02020270502,30557690100112080442
02020270601,
02020270602,30557690100112081078
02020270701,30557690100011082907
02020270702,30557690101831080183
02020270801,30557690101831080641
02020270802,
02020280101,
02020280102,
02020280201,
02020280202,30557690101426080325
02020280301,
02020280302,
02020280401,
02020280402,
02020280501,
02020280502,
02020280601,30557690100819081070
02020280602,30557690100011001133
02020280701,30557690100314080239
02020280702,
02020280801,30557690101527081575
02020280802,30557690101628001114
02020290101,
02020290102,30557690100415080806
02020290201,
02020290202,
02020290301,30557690100112081110
02020290302,30557690100213080516
02020290401,30557690101527080729
02020290402,30557690100011082715
02020290501,
02020290502,30557690101022001183
02020290601,
02020290602,30557690100415080678
02020290701,
02020290702,30557690100314000843
02020290801,30557690100516081802
02020290802,30557690101932000993
02020300101,
02020300102,
02020300201,30557690100011080195
02020300202,30557690100617081127
02020300301,30557690100314080205
02020300302,
02020300401,30557690101932082885
02020300402,
02020300501,30557690101527082466
02020300502,
02020300601,
02020300602,30557690101932082587
02020300701,
02020300702,30557690100718082914
02020300801,
02020300802,30557690100617081041
02020310101,
02020310102,
02020310201,
02020310202,
02020310301,30557690101325080622
02020310302,30557690100314080513
02020310401,30557690100516081090
02020310402,
02020310501,
02020310502,30557690101224082619
02020310601,30557690100718081805
02020310602,30557690100819082106
02020310701,
02020310702,30557690100819081576
02020310801,
02020310802,30557690100921082012
02020320101,30557690101325080878
02020320102,
02020320201,30557690101527080939
02020320202,
02020320301,30557690100314081695
02020320302,
02020320401,30557690100213081002
02020320402,
02020320501,30557690100112080863
02020320502,30557690101729082718
02020320601,
02020320602,
02020320701,
02020320702,
02020320801,30557690100718080887
02020320802,30557690101426080764
02020330101,
02020330102,30557690101426000846
02020330201,
02020330202,30557690100314080674
02020330301,
02020330302,
02020330401,
02020330402,30557690100617080410
02020330501,
02020330502,30557690100718001111
02020330601,
02020330602,
02020330701,
02020330702,
02020330801,
02020330802,
02020340101,
02020340102,
02020340201,
02020340202,
02020340301,
02020340302,
02020340401,
02020340402,
02020340501,
02020340502,30557690101123081043
02020340601,
02020340602,30557690100921080363
02020340701,30557690101527080786
02020340702,
02020340801,30557690100819082847
02020340802,
02020350101,30557690100921081728
02020350102,30557690100819082768
02020350201,
02020350202,30557690101831081663
02020350301,
02020350302,
02020350401,30557690100921081690
02020350402,30557690101527082314
02020350501,
02020350502,
02020350601,
02020350602,
02020350701,30557690100617080979
02020350702,30557690101426082464
02020350801,
02020350802,30557690100314081519
02020360101,
02020360102,30557690100415001021
02020360201,
02020360202,
02020360301,30557690100617081867
02020360302,30557690101729081241
02020360401,
02020360402,
02020360501,
02020360502,30557690100314080916
02020360601,30557690100415081432
02020360602,30557690101932082087
02020360701,
02020360702,30557690101022081623
02020360801,30557690101527080173
02020360802,
02020370101,
02020370102,30557690101426001113
02020370201,
02020370202,30557690101527082796
02020370301,
02020370302,
02020370401,30557690100921080896
02020370402,30557690100516080079
02020370501,
02020370502,30557690101426082322
02020370601,
02020370602,
02020370701,
02020370702,
02020370801,
02020370802,
02020380101,30557690101123080214
02020380102,30557690101325082520
02020380201,
02020380202,30557690101831081751
02020380301,
02020380302,30557690100213081134
02020380401,
02020380402,
02020380501,
02020380502,30557690101527082635
02020380601,
02020380602,
02020380701,
02020380702,
02020380801,
02020380802,
02020390101,
02020390102,
02020390201,
02020390202,30557690100921082145
02020390301,30557690100112081669
02020390302,30557690101325082627
02020390401,
02020390402,30557690101224001062
02020390501,30557690101527081662
02020390502,30557690100213080724
02020390601,30557690101831081052
02020390602,30557690100617080601
02020390701,
02020390702,
02020390801,
02020390802,30557690100819001107
02020400101,
02020400102,
02020400201,
02020400202,
02020400301,
02020400302,
02020400401,30557690100819081926
02020400402,30557690101022081748
02020400501,
02020400502,30557690101831001103
02020400601,
02020400602,30557690101527080776
02020400701,
02020400702,
02020400801,30557690101831082685
02020400802,30557690100819001076
02020410101,30557690101426081934
02020410102,
02020410201,
02020410202,
02020410301,30557690100112080509
02020410302,
02020410401,30557690101628082498
02020410402,30557690100516081981
02020410501,
02020410502,30557690100314081523
02020410601,30557690100516081437
02020410602,30557690101831081073
02020410701,
02020410702,
02020410801,
02020410802,
02020420101,
02020420102,
02020420201,30557690100516082482
02020420202,30557690101123080977
02020420301,
02020420302,
02020420401,30557690100921080447
02020420402,
02020420501,
02020420502,
02020420601,30557690101224081941
02020420602,30557690100516000888
02020420701,30557690101325081146
02020420702,30557690101831081232
02020420801,30557690100516080874
02020420802,
02020430101,
02020430102,30557690100617081820
02020430201,30557690101224081131
02020430202,30557690101325080855
02020430301,
02020430302,
02020430401,30557690101426082497
02020430402,
02020430501,
02020430502,30557690101022082161
02020430601,
02020430602,
02020430701,
02020430702,30557690101426001007
02020430801,
02020430802,
02020440101,30557690101325080496
02020440102,
02020440201,
02020440202,
02020440301,30557690100112082512
02020440302,
02020440401,
02020440402,
02020440501,
02020440502,
02020440601,30557690100213081307
02020440602,
02020440701,30557690100819080640
02020440702,
02020440801,30557690100617080902
02020440802,30557690101022001040
02020450101,
02020450102,30557690101527081719
02020450201,30557690101123080582
02020450202,
02020450301,30557690100011080049
02020450302,30557690101123082573
02020450401,
02020450402,
02020450501,30557690100718080598
02020450502,30557690100921080531
02020450601,30557690101325082364
02020450602,30557690101831081653
02020450701,
02020450702,30557690100011081626
02020450801,
02020450802,
02020460101,
02020460102,30557690100011081453
02020460201,30557690101729082818
02020460202,
02020460301,30557690101426080175
02020460302,
02020460401,
02020460402,30557690101224001118
02020460501,
02020460502,30557690100011081602
02020460601,
02020460602,
02020460701,30557690100011081427
02020460702,30557690101224082182
02020460801,
02020460802,30557690100617082308
02020470101,30557690101831081849
02020470102,
02020470201,
02020470202,
02020470301,30557690101831082687
02020470302,
02020470401,
02020470402,
02020470501,
02020470502,
02020470601,30557690100415081193
02020470602,30557690100011081940
02020470701,
02020470702,
02020470801,30557690100819081465
02020470802,
02020480101,30557690101123081080
02020480102,30557690101325082346
02020480201,30557690101022081700
02020480202,30557690101325082109
02020480301,
02020480302,30557690101325081817
02020480401,
02020480402,30557690100819080335
02020480501,
02020480502,30557690100112080299
02020480601,30557690101123080897
02020480602,30557690101831082794
02020480701,30557690101426082157
02020480702,
02020480801,
02020480802,30557690101729082244
02020490101,30557690100213080759
02020490102,
02020490201,30557690101831082026
02020490202,30557690101527082412
02020490301,
02020490302,
02020490401,
02020490402,30557690100314081558
02020490501,30557690101831082348
02020490502,
02020490601,30557690101932081986
02020490602,30557690101932000942
02020490701,30557690100718082045
02020490702,
02020490801,30557690100314082457
02020490802,30557690100112081252
02020500101,30557690101932082163
02020500102,
02020500201,
02020500202,30557690100921081285
02020500301,
02020500302,
02020500401,
02020500402,
02020500501,30557690100011081039
02020500502,30557690101123080973
02020500601,
02020500602,
02020500701,30557690100213080046
02020500702,
02020500801,30557690101224081279
02020500802,
02020510101,30557690101426080254
02020510102,30557690101325001172
02020510201,30557690101932082399
02020510202,
02020510301,
02020510302,
02020510401,30557690101527081339
02020510402,30557690100819082845
02020510501,30557690101932081890
02020510502,
02020510601,30557690101831081649
02020510602,30557690100921082351
02020510701,
02020510702,
02020510801,
02020510802,
02020520101,30557690101831080555
02020520102,30557690101628081724
02020520201,
02020520202,
02020520301,
02020520302,
02020520401,
02020520402,30557690100415080238
02020520501,
02020520502,30557690100011080819
02020520601,
02020520602,30557690100718082387
02020520701,30557690101123081885
02020520702,
02020520801,30557690101729081875
02020520802,
02020530101,
02020530102,
02020530201,30557690101527080476
02020530202,30557690100617080926
02020530301,
02020530302,
02020530401,
02020530402,30557690101932001141
02020530501,
02020530502,
02020530601,
02020530602,30557690100819081337
02020530701,
02020530702,
02020530801,
02020530802,30557690100718081158
02020540101,30557690100112082425
02020540102,
02020540201,30557690101123081506
02020540202,
02020540301,
02020540302,30557690101325082486
02020540401,
02020540402,
02020540501,30557690100011081439
02020540502,
02020540601,
02020540602,
02020540701,
02020540702,
02020540801,30557690101932081270
02020540802,
02020550101,
02020550102,
02020550201,
02020550202,30557690101224081604
02020550301,
02020550302,
02020550401,30557690101729080319
02020550402,
02020550501,30557690101022082072
02020550502,
02020550601,
02020550602,
02020550701,
02020550702,30557690100921001171
02020550801,
02020550802,30557690100011081698
02020560101,30557690101022082437
02020560102,
02020560201,
02020560202,30557690101628081786
02020560301,30557690101224080197
02020560302,30557690101123080222
02020560401,
02020560402,30557690100819082179
02020560501,30557690100617081142
02020560502,30557690101426082253
02020560601,
02020560602,
02020560701,
02020560702,30557690100213082713
02020560801,30557690100617080102
02020560802,30557690100819081800
02020570101,30557690101123082256
02020570102,
02020570201,30557690100112080890
02020570202,
02020570301,
02020570302,30557690101729000886
02020570401,30557690100415080193
02020570402,30557690100819082624
02020570501,
02020570502,
02020570601,
02020570602,
02020570701,30557690100617080055
02020570702,
02020570801,
02020570802,30557690101224081968
02020580101,
02020580102,
02020580201,
02020580202,30557690100617000937
02020580301,30557690101628081227
02020580302,30557690101729080395
02020580401,30557690100617081567
02020580402,30557690100415082502
02020580501,
02020580502,
02020580601,30557690101729082720
02020580602,
02020580701,
02020580702,
02020580801,
02020580802,
02020590101,30557690100617080949
02020590102,
02020590201,
02020590202,
02020590301,30557690101831080260
02020590302,30557690101224082546
02020590401,30557690100819082874
02020590402,30557690100819001167
02020590501,
02020590502,30557690100921081049
02020590601,30557690101123080907
02020590602,
02020590701,
02020590702,30557690100112081025
02020590801,30557690100415080437
02020590802,
02020600101,
02020600102,
02020600201,30557690100011082029
02020600202,
02020600301,30557690100213082232
02020600302,
02020600401,30557690101426081248
02020600402,
02020600501,
02020600502,30557690101426080520
02020600601,
02020600602,
02020600701,30557690100617082473
02020600702,
02020600801,30557690101527080870
02020600802,
03010010101,30557690101932001438
03010010102,30557690101932001373
03010010201,30557690101426001472
03010010202,30557690101426001292
03010010301,30557690101831001302
03010010302,30557690101831001225
03010010401,30557690100617001332
03010010402,30557690100617001214
03010010501,30557690100921001282
03010010502,30557690100921001201
03010010601,30557690101527001246
03010010602,30557690101527001217
03010010701,30557690100516001325
03010010702,30557690100516001258
03010010801,30557690101527001436
03010010802,30557690101527001297
03010020101,30557690101527001647
03010020102,30557690101527001462
03010020201,30557690101831001474
03010020202,30557690101831001383
03010020301,30557690101022001363
03010020302,30557690101022001311
03010020401,30557690100011001468
03010020402,30557690100011001065
03010020501,30557690101224001298
03010020502,30557690101224001224
03010020601,30557690100819001340
03010020602,30557690100819000833
03010020701,30557690100415001400
03010020702,30557690100415001323
03010020801,30557690100314001528
03010020802,30557690100314001393
03010030101,30557690100921001640
03010030102,30557690100921001583
03010030201,30557690101628001699
03010030202,30557690101628001467
03010030301,30557690100617001544
03010030302,30557690100617001407
03010030401,30557690101325001518
03010030402,30557690101325001336
03010030501,30557690101123001313
03010030502,30557690101123001259
03010030601,30557690100921001423
03010030602,30557690100921001337
03010030701,30557690101123001539
03010030702,30557690101123001432
03010030801,30557690100819001569
03010030802,30557690100819001159
03010040101,30557690100516081175
03010040102,30557690100314001696
03010040201,30557690101932082649
03010040202,30557690100011001603
03010040301,30557690100718001591
03010040302,30557690100718001508
03010040401,30557690101022001540
03010040402,30557690101022001439
03010040501,30557690100516001469
03010040502,30557690100516001362
03010040601,30557690100213001504
03010040602,30557690100213001444
03010040701,30557690101224001703
03010040702,30557690101224001517
03010040801,
03010040802,30557690100213001606
03010050101,
03010050102,
03010050201,30557690100011081153
03010050202,30557690101831001704
03010050301,30557690101123081360
03010050302,30557690101426001607
03010050401,30557690101729001717
03010050402,30557690101729001535
03010050501,30557690100415001637
03010050502,30557690100415001459
03010050601,30557690101932001710
03010050602,30557690101932001548
03010050701,30557690101022001711
03010050702,30557690101022001608
03010050801,
03010050802,30557690100415001014
03010060101,30557690101325081706
03010060102,
03010060201,
03010060202,30557690101426000965
03010060301,
03010060302,30557690101831081747
03010060401,
03010060402,30557690100516001639
03010060501,30557690101831001656
03010060502,30557690101831001562
03010060601,30557690100112001688
03010060602,30557690100112001666
03010060701,
03010060702,30557690100112081081
03010060801,30557690100718081541
03010060802,
03010070101,30557690100921080131
03010070102,30557690101831081474
03010070201,
03010070202,
03010070301,30557690100921081190
03010070302,30557690101426080778
03010070401,
03010070402,
03010070501,
03010070502,30557690100819001690
03010070601,
03010070602,
03010070701,
03010070702,30557690101022000877
03010070801,30557690101628081752
03010070802,
03010080101,
03010080102,30557690100112081028
03010080201,
03010080202,
03010080301,30557690100718080943
03010080302,
03010080401,30557690100213080344
03010080402,30557690101123000858
03010080501,30557690101628081489
03010080502,
03010080601,30557690100011081711
03010080602,30557690101831080506
03010080701,
03010080702,
03010080801,
03010080802,30557690101527082193
03010090101,
03010090102,30557690100314001036
03010090201,30557690101628080230
03010090202,30557690100213080252
03010090301,30557690101628080518
03010090302,
03010090401,
03010090402,30557690101123081674
03010090501,
03010090502,
03010090601,
03010090602,
03010090701,
03010090702,30557690101527081582
03010090801,
03010090802,
03010100101,30557690101932080889
03010100102,
03010100201,30557690100516082407
03010100202,
03010100301,
03010100302,30557690100314082576
03010100401,30557690101022080840
03010100402,
03010100501,
03010100502,30557690100314082789
03010100601,30557690101123081429
03010100602,
03010100701,30557690100415082236
03010100702,
03010100801,30557690100011080731
03010100802,30557690101527082347
03010110101,
03010110102,30557690101932082929
03010110201,
03010110202,30557690101123080120
03010110301,30557690100213080084
03010110302,30557690101527081035
03010110401,
03010110402,
03010110501,
03010110502,
03010110601,
03010110602,30557690100112001153
03010110701,
03010110702,
03010110801,
03010110802,
03010120101,
03010120102,
03010120201,
03010120202,
03010120301,
03010120302,
03010120401,
03010120402,
03010120501,
03010120502,30557690100718000897
03010120601,30557690101932082037
03010120602,30557690101123082904
03010120701,
03010120702,
03010120801,30557690101325082566
03010120802,
03010130101,30557690100213082824
03010130102,30557690100921080182
03010130201,30557690101527082397
03010130202,30557690100718081333
03010130301,
03010130302,30557690101022081878
03010130401,
03010130402,30557690101224080839
03010130501,30557690101325081765
03010130502,
03010130601,
03010130602,30557690101325000883
03010130701,30557690100921080206
03010130702,30557690100112000960
03010130801,30557690100415080864
03010130802,
03010140101,30557690101224082746
03010140102,
03010140201,30557690101325082630
03010140202,
03010140301,
03010140302,30557690100415080986
03010140401,30557690100213080376
03010140402,30557690101022082151
03010140501,30557690100314082252
03010140502,
03010140601,30557690100415082468
03010140602,
03010140701,
03010140702,30557690101426081779
03010140801,
03010140802,
03010150101,
03010150102,30557690101426080931
03010150201,30557690101729080145
03010150202,30557690100415081884
03010150301,
03010150302,30557690101426000922
03010150401,
03010150402,30557690100314000832
03010150501,30557690101325080210
03010150502,
03010150601,
03010150602,30557690101831082562
03010150701,30557690101729081656
03010150702,
03010150801,
03010150802,30557690100314082199
03010160101,
03010160102,
03010160201,30557690101022082783
03010160202,
03010160301,30557690101932080392
03010160302,30557690100213001067
03010160401,30557690100314082678
03010160402,30557690101527080613
03010160501,
03010160502,
03010160601,
03010160602,30557690101628080803
03010160701,30557690100819082207
03010160702,30557690100213080068
03010160801,30557690101932082692
03010160802,
03010170101,30557690100718082831
03010170102,30557690101123080315
03010170201,30557690100718081971
03010170202,30557690101022081696
03010170301,30557690100213080871
03010170302,30557690100112081701
03010170401,
03010170402,30557690100415081042
03010170501,30557690100011081011
03010170502,
03010170601,
03010170602,30557690100314080712
03010170701,
03010170702,30557690101224081664
03010170801,
03010170802,30557690100921082298
03010180101,
03010180102,
03010180201,
03010180202,
03010180301,30557690101932082275
03010180302,30557690100213080473
03010180401,
03010180402,
03010180501,
03010180502,
03010180601,30557690101628081167
03010180602,30557690101729000828
03010180701,
03010180702,
03010180801,
03010180802,30557690100011082500
03010190101,30557690101527080374
03010190102,
03010190201,30557690101527080348
03010190202,
03010190301,30557690101224082521
03010190302,30557690100415080241
03010190401,
03010190402,30557690100718001023
03010190501,
03010190502,
03010190601,
03010190602,
03010190701,30557690100011082560
03010190702,
03010190801,
03010190802,30557690101527081594
03010200101,
03010200102,30557690101628082595
03010200201,30557690100718082583
03010200202,30557690101325080308
03010200301,
03010200302,30557690100819082257
03010200401,
03010200402,
03010200501,
03010200502,30557690100415082694
03010200601,
03010200602,
03010200701,
03010200702,30557690100516082328
03010200801,30557690100819082527
03010200802,30557690101224001083
03010210101,
03010210102,30557690100213081918
03010210201,
03010210202,
03010210301,30557690101527080212
03010210302,
03010210401,
03010210402,30557690100516081409
03010210501,30557690101527082030
03010210502,30557690101022082366
03010210601,30557690101831081017
03010210602,30557690100819080638
03010210701,
03010210702,
03010210801,30557690100213081744
03010210802,
03010220101,
03010220102,
03010220201,30557690100011080536
03010220202,
03010220301,
03010220302,30557690100819082712
03010220401,30557690100112080781
03010220402,
03010220501,
03010220502,30557690100617082614
03010220601,
03010220602,
03010220701,
03010220702,
03010220801,
03010220802,
03010230101,
03010230102,
03010230201,
03010230202,
03010230301,
03010230302,
03010230401,30557690100819080097
03010230402,30557690100718082385
03010230501,
03010230502,30557690100314082762
03010230601,
03010230602,
03010230701,30557690101831080680
03010230702,
03010230801,
03010230802,30557690101527082094
03010240101,30557690100921081171
03010240102,
03010240201,30557690101224080698
03010240202,
03010240301,
03010240302,
03010240401,30557690101932082049
03010240402,30557690100415081426
03010240501,
03010240502,30557690101831080427
03010240601,30557690100314081553
03010240602,
03010240701,30557690100112080821
03010240702,30557690101932081246
03010240801,30557690100011080028
03010240802,
03010250101,30557690100617080766
03010250102,
03010250201,
03010250202,30557690101224082055
03010250301,
03010250302,
03010250401,30557690101527082355
03010250402,
03010250501,30557690101426080045
03010250502,
03010250601,
03010250602,
03010250701,30557690101123081378
03010250702,
03010250801,
03010250802,
03010260101,
03010260102,30557690101527081753
03010260201,30557690101729082834
03010260202,
03010260301,
03010260302,
03010260401,
03010260402,
03010260501,30557690101224082147
03010260502,
03010260601,
03010260602,30557690100516081476
03010260701,
03010260702,
03010260801,30557690101527080127
03010260802,30557690100516082422
03010270101,
03010270102,
03010270201,30557690100314080576
03010270202,30557690100213001019
03010270301,30557690101022082508
03010270302,30557690101831082727
03010270401,
03010270402,30557690100011082291
03010270501,30557690100718081854
03010270502,30557690100213080151
03010270601,
03010270602,30557690100617000895
03010270701,30557690100314080281
03010270702,30557690100819081767
03010270801,
03010270802,
03010280101,
03010280102,
03010280201,30557690100921080559
03010280202,
03010280301,30557690100213081565
03010280302,30557690100112082417
03010280401,
03010280402,30557690101527080611
03010280501,
03010280502,
03010280601,
03010280602,
03010280701,
03010280702,30557690101325080837
03010280801,
03010280802,30557690101831081970
03010290101,30557690101224080375
03010290102,
03010290201,30557690101022081096
03010290202,30557690100112000946
03010290301,30557690101729081500
03010290302,30557690101426080270
03010290401,30557690101729081762
03010290402,
03010290501,
03010290502,30557690101729081879
03010290601,
03010290602,
03010290701,
03010290702,
03010290801,
03010290802,30557690101224001063
03010300101,
03010300102,30557690100112082050
03010300201,30557690100617081798
03010300202,
03010300301,30557690100112080439
03010300302,30557690100112081239
03010300401,
03010300402,
03010300501,
03010300502,
03010300601,30557690100921081282
03010300602,30557690101426081317
03010300701,
03010300702,
03010300801,
03010300802,
03010310101,30557690100921081962
03010310102,
03010310201,
03010310202,
03010310301,
03010310302,30557690101325080957
03010310401,30557690100819080552
03010310402,
03010310501,
03010310502,
03010310601,
03010310602,
03010310701,30557690100921080418
03010310702,30557690100112081181
03010310801,30557690101729081093
03010310802,
03010320101,30557690101325082495
03010320102,30557690100112080604
03010320201,
03010320202,30557690101022080286
03010320301,
03010320302,30557690101729082544
03010320401,
03010320402,
03010320501,
03010320502,
03010320601,30557690101224080867
03010320602,
03010320701,
03010320702,
03010320801,
03010320802,
03010330101,30557690101729080198
03010330102,30557690101022080263
03010330201,30557690101426081997
03010330202,30557690100213081449
03010330301,30557690100011082018
03010330302,
03010330401,
03010330402,30557690101527081585
03010330501,30557690101123081352
03010330502,
03010330601,
03010330602,
03010330701,
03010330702,30557690101831081234
03010330801,
03010330802,
03010340101,30557690101022080542
03010340102,
03010340201,
03010340202,30557690101628000845
03010340301,30557690101426081055
03010340302,30557690100011081670
03010340401,30557690101628082556
03010340402,
03010340501,
03010340502,
03010340601,
03010340602,30557690101325082317
03010340701,
03010340702,30557690101932081472
03010340801,
03010340802,
03010350101,
03010350102,30557690101022081954
03010350201,30557690100617082601
03010350202,
03010350301,30557690101224080007
03010350302,30557690101628001187
03010350401,30557690100415082605
03010350402,30557690101527082141
03010350501,30557690100213081600
03010350502,30557690101932000825
03010350601,30557690100819081894
03010350602,
03010350701,
03010350702,
03010350801,30557690101123080493
03010350802,30557690100213000850
03010360101,30557690100213080409
03010360102,
03010360201,30557690100314080221
03010360202,
03010360301,
03010360302,30557690101932082846
03010360401,30557690100011081994
03010360402,
03010360501,
03010360502,30557690100718082000
03010360601,30557690100921081736
03010360602,
03010360701,
03010360702,
