posicion,etiqueta
03010180401,30557690101325080554
03010180402,
03010180501,30557690100819081751
03010180502,30557690101325084077
03010180601,30557690100718080452
03010180602,30557690101729000828
03010180701,30557690100819080884
03010180702,30557690101325085888
03010180801,30557690100314081654
03010180802,30557690101527084375
03010190101,30557690101628080738
03010190102,30557690101022083406
03010190201,
03010190202,30557690101628080328
03010190301,30557690100718082244
03010190302,30557690100011084491
03010190401,30557690101628080791
03010190402,30557690100718001023
03010190501,30557690101527080818
03010190502,
03010190601,30557690100617082835
03010190602,30557690101831083164
03010190701,30557690100112081987
03010190702,30557690101729080897
03010190801,30557690100516083586
03010190802,30557690101628082154
03010200101,
03010200102,30557690101426084453
03010200201,30557690100112085705
03010200202,
03010200301,30557690101932080810
03010200302,30557690101628080769
03010200401,30557690100415085619
03010200402,
03010200501,30557690101932080280
03010200502,30557690100819085429
03010200601,30557690100516085870
03010200602,30557690101527085435
03010200701,30557690101325082312
03010200702,30557690101628082104
03010200801,
03010200802,30557690101224001083
03010210101,30557690101325085124
03010210102,
03010210201,30557690101527080934
03010210202,30557690101628084221
03010210301,30557690100819082322
03010210302,30557690100415082898
03010210401,30557690101325080541
03010210402,30557690100617080172
03010210501,
03010210502,30557690100011083613
03010210601,30557690101831081098
03010210602,30557690100112081794
03010210701,30557690100415082422
03010210702,30557690101022080700
03010210801,30557690101628081206
03010210802,30557690100011083540
03010220101,30557690100819085897
03010220102,30557690101123080747
03010220201,
03010220202,30557690101527084619
03010220301,30557690100718084615
03010220302,
03010220401,30557690100617085176
03010220402,
03010220501,30557690100921084033
03010220502,30557690100011080988
03010220601,30557690100718082745
03010220602,30557690101224083923
03010220701,30557690101831084262
03010220702,
03010220801,30557690100617084896
03010220802,
03010230101,30557690101729085510
03010230102,
03010230201,30557690101729082469
03010230202,30557690100415083206
03010230301,
03010230302,30557690101729083259
03010230401,30557690101729081520
03010230402,30557690101224082097
03010230501,30557690101932080883
03010230502,30557690100415085294
03010230601,30557690100314080951
03010230602,30557690101527083362
03010230701,30557690100516083943
03010230702,30557690100718081569
03010230801,30557690101123082315
03010230802,30557690101426084596
03010240101,30557690101022084321
03010240102,30557690101729085710
03010240201,30557690100415082217
03010240202,30557690101426084421
03010240301,30557690100718081180
03010240302,30557690101426080362
03010240401,30557690100415081136
03010240402,30557690100921084193
03010240501,30557690101729084924
03010240502,30557690101831083852
03010240601,30557690101426083199
03010240602,
03010240701,
03010240702,30557690100516082879
03010240801,30557690100718084394
03010240802,30557690101426084868
03010250101,
03010250102,30557690100921084280
03010250201,30557690100516082914
03010250202,30557690101729083141
03010250301,
03010250302,30557690101426083535
03010250401,30557690101527080307
03010250402,
03010250501,30557690101123083165
03010250502,30557690101932081926
03010250601,30557690100213084893
03010250602,30557690100516084556
03010250701,30557690101527085550
03010250702,30557690100112085277
03010250801,30557690101932085109
03010250802,30557690101527080522
03010260101,30557690100819082832
03010260102,30557690101932081030
03010260201,30557690100112082358
03010260202,30557690101932081292
03010260301,30557690101628081538
03010260302,
03010260401,30557690100314080842
03010260402,30557690101123082041
03010260501,30557690100415085803
03010260502,30557690101224081402
03010260601,30557690101628082263
03010260602,30557690101628084869
03010260701,30557690100921084846
03010260702,30557690101831084461
03010260801,30557690100819082285
03010260802,30557690101729081897
03010270101,30557690100112085022
03010270102,30557690101224080754
03010270201,30557690101426084073
03010270202,30557690100213001019
03010270301,30557690101123085005
03010270302,
03010270401,30557690100314080053
03010270402,30557690101022085737
03010270501,30557690101729082719
03010270502,30557690101224081847
03010270601,30557690101831085987
03010270602,30557690100617000895
03010270701,
03010270702,30557690100819081884
03010270801,30557690101628081623
03010270802,30557690100516082669
03010280101,30557690101932082675
03010280102,30557690101022081653
03010280201,30557690101527085154
03010280202,30557690100617085852
03010280301,30557690100415080707
03010280302,30557690100819081050
03010280401,30557690100718085946
03010280402,30557690101022080713
03010280501,30557690100819081179
03010280502,30557690101628084528
03010280601,30557690100415082996
03010280602,30557690100213085930
03010280701,30557690101831082416
03010280702,30557690101224080087
03010280801,30557690101224084101
03010280802,30557690100213084622
03010290101,30557690100213085826
03010290102,30557690100921085954
03010290201,30557690100112084238
03010290202,30557690100112000946
03010290301,30557690101932082446
03010290302,30557690100921080586
03010290401,
03010290402,30557690100819080896
03010290501,30557690101224082176
03010290502,30557690100112085559
03010290601,30557690101831081186
03010290602,30557690101527081635
03010290701,30557690101729083333
03010290702,30557690101729084756
03010290801,30557690101831085769
03010290802,30557690101224001063
03010300101,30557690101123085185
03010300102,
03010300201,30557690101831084874
03010300202,30557690101224084753
03010300301,30557690101527080422
03010300302,30557690100112081501
03010300401,30557690101628084990
03010300402,30557690101729081782
03010300501,
03010300502,
03010300601,30557690101932085612
03010300602,30557690101932081267
03010300701,30557690100718081375
03010300702,30557690100718084277
03010300801,30557690101628081513
03010300802,
03010310101,30557690100819083939
03010310102,30557690100011083308
03010310201,
03010310202,30557690100213082316
03010310301,30557690101123085293
03010310302,30557690100718081959
03010310401,30557690101224082801
03010310402,30557690100314081557
03010310501,30557690100112084797
03010310502,30557690100617081298
03010310601,30557690101527085393
03010310602,30557690101527083119
03010310701,30557690101426082935
03010310702,30557690101729081575
03010310801,30557690101325085320
03010310802,30557690101123081499
03010320101,30557690100718080271
03010320102,30557690101527084483
03010320201,
03010320202,30557690101426083410
03010320301,30557690100112080915
03010320302,30557690101224082807
03010320401,30557690100921084962
03010320402,
03010320501,30557690100921082601
03010320502,30557690100011084295
03010320601,30557690100213083458
03010320602,
03010320701,30557690100415085898
03010320702,30557690100112085749
03010320801,30557690100617085239
03010320802,
03010330101,30557690100112084902
03010330102,30557690101527083129
03010330201,30557690101224083571
03010330202,30557690100617081316
03010330301,30557690101325080384
03010330302,30557690101123081743
03010330401,30557690100921082609
03010330402,30557690101022081736
03010330501,30557690101426082895
03010330502,30557690100516085795
03010330601,30557690101426081132
03010330602,30557690100819081993
03010330701,30557690100112082955
03010330702,
03010330801,30557690101831082221
03010330802,30557690100617084392
03010340101,30557690100213083001
03010340102,30557690101527082454
03010340201,30557690100112081246
03010340202,30557690101628000845
03010340301,30557690100516084428
03010340302,30557690101932084335
03010340401,30557690101729083912
03010340402,30557690101831080039
03010340501,30557690100819080216
03010340502,30557690100415081405
03010340601,30557690101932081963
03010340602,30557690101426081833
03010340701,30557690100213083523
03010340702,30557690100011081345
03010340801,30557690100011082811
03010340802,30557690101729084651
03010350101,30557690100314084744
03010350102,30557690101325082720
03010350201,30557690100516083373
03010350202,30557690100415082665
03010350301,30557690101123085016
03010350302,30557690101628001187
03010350401,30557690100415080984
03010350402,30557690100819084126
03010350501,30557690100011085576
03010350502,30557690101932000825
03010350601,30557690101426083217
03010350602,30557690100011081792
03010350701,30557690101325085934
03010350702,30557690101932081822
03010350801,30557690100213082516
03010350802,30557690100213000850
03010360101,30557690100921083443
03010360102,30557690100314080619
03010360201,30557690100617081241
03010360202,30557690100415084494
03010360301,30557690101831081392
03010360302,30557690101527085966
03010360401,30557690100112080502
03010360402,30557690101224083183
03010360501,30557690101831080418
03010360502,30557690100415080983
03010360601,30557690101729085045
03010360602,30557690101426085745
03010360701,30557690100921081808
03010360702,30557690101628083867
03010360801,30557690101831084975
03010360802,30557690101729084045
03010370101,30557690100415084586
03010370102,30557690100011085322
03010370201,
03010370202,30557690100819084952
03010370301,30557690100011083412
03010370302,30557690100213082479
03010370401,30557690101729081931
03010370402,30557690100213080059
03010370501,30557690101729083705
03010370502,30557690101729085079
03010370601,30557690100617080570
03010370602,30557690101325080472
03010370701,30557690101426083212
03010370702,30557690100112084992
03010370801,30557690100617084055
03010370802,30557690101831084486
03010380101,30557690100819081803
03010380102,30557690101527083100
03010380201,30557690100516083137
03010380202,30557690101831080659
03010380301,30557690100718084308
03010380302,
03010380401,30557690101224080234
03010380402,30557690100516084285
03010380501,30557690100112084905
03010380502,30557690101325084653
03010380601,30557690100516080324
03010380602,30557690101224085075
03010380701,30557690100314082184
03010380702,30557690100415084138
03010380801,30557690101022083140
03010380802,30557690101831081536
03010390101,30557690101729086005
03010390102,30557690101426082694
03010390201,30557690100617081384
03010390202,30557690101325081302
03010390301,30557690101527084370
03010390302,
03010390401,30557690100516082195
03010390402,30557690100415080501
03010390501,30557690101932083566
03010390502,30557690100314081215
03010390601,30557690101628084536
03010390602,30557690101022084283
03010390701,30557690101123083931
03010390702,30557690101628083617
03010390801,30557690101831085315
03010390802,30557690101224082660
03010400101,30557690100314083844
03010400102,30557690101932080703
03010400201,30557690101628082604
03010400202,30557690101527083027
03010400301,30557690100516085388
03010400302,30557690100415083214
03010400401,30557690100921081702
03010400402,30557690100921081376
03010400501,30557690100921083601
03010400502,30557690101325080277
03010400601,30557690100112083036
03010400602,30557690101932085724
03010400701,30557690101932080639
03010400702,30557690100112081714
03010400801,30557690101022084174
03010400802,30557690101729001116
03010410101,30557690100516080745
03010410102,30557690101022084691
03010410201,30557690101325083258
03010410202,30557690100112085125
03010410301,30557690101123084947
03010410302,
03010410401,
03010410402,30557690101527085937
03010410501,30557690101022080911
03010410502,30557690101426085563
03010410601,
03010410602,30557690101426085411
03010410701,30557690101123080624
03010410702,30557690101729083639
03010410801,30557690100314081797
03010410802,30557690100011000835
03010420101,30557690100718083813
03010420102,30557690101123082776
03010420201,30557690100314081406
03010420202,30557690101224085715
03010420301,30557690100617084747
03010420302,30557690101224082658
03010420401,30557690100819084820
03010420402,
03010420501,
03010420502,30557690100112084538
03010420601,30557690100415081604
03010420602,30557690100516082598
03010420701,
03010420702,30557690101628080354
03010420801,
03010420802,30557690100213081599
03010430101,
03010430102,30557690101022084576
03010430201,30557690101831084999
03010430202,30557690101729082486
03010430301,30557690100718082070
03010430302,30557690100617085328
03010430401,30557690101831084169
03010430402,30557690100112084950
03010430501,30557690100718082820
03010430502,30557690100011082851
03010430601,30557690101729083176
03010430602,30557690100516080122
03010430701,30557690100617085417
03010430702,30557690100516083970
03010430801,30557690100415082615
03010430802,30557690101224080144
03010440101,30557690100011080099
03010440102,30557690101628085508
03010440201,30557690100718084365
03010440202,30557690100415084168
03010440301,30557690100617082809
03010440302,30557690100112085982
03010440401,30557690100921082722
03010440402,30557690101729082682
03010440501,
03010440502,30557690101628001180
03010440601,30557690101224084543
03010440602,30557690100112001032
03010440701,30557690100921081972
03010440702,30557690101628081253
03010440801,30557690100112084764
03010440802,30557690100415082742
03010450101,30557690101426081004
03010450102,
03010450201,30557690100314083922
03010450202,
03010450301,30557690101123082857
03010450302,30557690100213083796
03010450401,30557690101628080574
03010450402,30557690100415085694
03010450501,
03010450502,30557690100213083702
03010450601,
03010450602,30557690101831081682
03010450701,30557690100516082012
03010450702,30557690101022001004
03010450801,30557690101729084011
03010450802,30557690100718081440
03010460101,30557690100718082201
03010460102,30557690100617080022
03010460201,
03010460202,30557690101325080636
03010460301,30557690100213082965
03010460302,30557690100415081760
03010460401,30557690100415084156
03010460402,30557690101426001042
03010460501,30557690100011085856
03010460502,30557690101224084659
03010460601,30557690101527081854
03010460602,30557690101729080342
03010460701,30557690101022083761
03010460702,30557690100112084143
03010460801,30557690100415080948
03010460802,30557690101022082045
03010470101,30557690100415081596
03010470102,30557690100213084072
03010470201,30557690100415085457
03010470202,30557690101325082981
03010470301,30557690100516081737
03010470302,30557690101426080096
03010470401,30557690101123083341
03010470402,30557690101628000906
03010470501,30557690101527082690
03010470502,30557690101123080155
03010470601,30557690100617081371
03010470602,30557690101527084456
03010470701,30557690101831083427
03010470702,30557690100011080241
03010470801,30557690100819080313
03010470802,30557690100213080266
03010480101,30557690100415085447
03010480102,
03010480201,30557690101527080485
03010480202,30557690101932001152
03010480301,30557690100921085085
03010480302,30557690101527085706
03010480401,30557690101628081477
03010480402,30557690101224080160
03010480501,30557690100718081519
03010480502,30557690100516083084
03010480601,30557690100213082462
03010480602,30557690100415084703
03010480701,30557690100819084912
03010480702,30557690100617082488
03010480801,30557690100516084755
03010480802,30557690100112080558
03010490101,30557690100415085523
03010490102,30557690101325084946
03010490201,30557690100617082509
03010490202,30557690101325085309
03010490301,30557690101224081130
03010490302,30557690100415083615
03010490401,30557690100718080912
03010490402,30557690101628081249
03010490501,30557690100718081505
03010490502,30557690101426000854
03010490601,30557690100819082427
03010490602,30557690100516081366
03010490701,30557690101224085364
03010490702,30557690100718001039
03010490801,
03010490802,30557690101729080597
03010500101,30557690101022083169
03010500102,30557690100112084360
03010500201,
03010500202,30557690101022083026
03010500301,30557690100415080051
03010500302,30557690101932080544
03010500401,30557690101224085398
03010500402,30557690101932080240
03010500501,30557690100617082455
03010500502,
03010500601,30557690101426082125
03010500602,
03010500701,30557690101729083512
03010500702,
03010500801,30557690100011080710
03010500802,30557690100718085166
03010510101,30557690100314082839
03010510102,30557690100617084592
03010510201,30557690101932084361
03010510202,30557690101123081916
03010510301,30557690100011083185
03010510302,30557690101325082200
03010510401,30557690100819085682
03010510402,30557690100516081262
03010510501,30557690100921082297
03010510502,30557690101932000870
03010510601,30557690101831083289
03010510602,30557690100314082073
03010510701,30557690101123081442
03010510702,
03010510801,
03010510802,30557690100415082259
03010520101,30557690100921085481
03010520102,30557690101831001184
03010520201,30557690101527080997
03010520202,
03010520301,30557690101426083808
03010520302,30557690100011080530
03010520401,30557690100819081245
03010520402,30557690101325001030
03010520501,30557690100314082696
03010520502,30557690100415083298
03010520601,30557690101426082371
03010520602,30557690100921083629
03010520701,30557690100921080759
03010520702,30557690100718000977
03010520801,
03010520802,30557690100819081816
03010530101,30557690101527082785
03010530102,30557690101022085874
03010530201,30557690100718082087
03010530202,30557690101426085703
03010530301,30557690100516084267
03010530302,30557690101325083945
03010530401,30557690100011082937
03010530402,30557690101729081984
03010530501,
03010530502,30557690101628080149
03010530601,30557690100314081473
03010530602,
03010530701,30557690101224080435
03010530702,
03010530801,
03010530802,30557690101527081127
03010540101,30557690101022084808
03010540102,30557690100617080121
03010540201,30557690101729080859
03010540202,30557690101325082572
03010540301,30557690101831081457
03010540302,30557690100415084507
03010540401,
03010540402,30557690101932085728
03010540501,30557690101628085413
03010540502,30557690100819081586
03010540601,
03010540602,30557690101123080877
03010540701,30557690101325083723
03010540702,
03010540801,30557690101729082515
03010540802,30557690100415001194
03010550101,30557690101123084750
03010550102,30557690101729000959
03010550201,30557690101628084853
03010550202,30557690100011000901
03010550301,30557690100314083005
03010550302,30557690100415084355
03010550401,30557690101022083148
03010550402,30557690101932080267
03010550501,30557690100516082727
03010550502,30557690100314083171
03010550601,30557690101932084007
03010550602,30557690101831082214
03010550701,30557690100921084976
03010550702,30557690101123080146
03010550801,30557690100617080341
03010550802,
03010560101,30557690101527085313
03010560102,30557690100415084289
03010560201,30557690100112084644
03010560202,30557690101022084062
03010560301,30557690100718082100
03010560302,30557690101527084856
03010560401,30557690100415080566
03010560402,30557690101325085254
03010560501,30557690100718085896
03010560502,
03010560601,30557690101325084222
03010560602,30557690100921085080
03010560701,30557690101527084663
03010560702,30557690100112080777
03010560801,30557690101325084716
03010560802,30557690101831083576
03010570101,
03010570102,30557690100921081688
03010570201,30557690100718083069
03010570202,30557690101729081768
03010570301,30557690101123085675
03010570302,30557690101224083637
03010570401,30557690100314080913
03010570402,30557690100213085726
03010570501,
03010570502,30557690101729080918
03010570601,30557690101123081544
03010570602,30557690101831082951
03010570701,30557690100011080645
03010570702,30557690100718080397
03010570801,30557690100314084184
03010570802,30557690100314083168
03010580101,
03010580102,30557690101224081306
03010580201,30557690101123080515
03010580202,30557690100516080749
03010580301,30557690101123085235
03010580302,30557690100718083204
03010580401,30557690101628085695
03010580402,30557690100516081475
03010580501,30557690101224083960
03010580502,30557690101628080862
03010580601,30557690100415083381
03010580602,30557690100314001163
03010580701,
03010580702,30557690100415085167
03010580801,30557690101729083167
03010580802,
03010590101,30557690101022083952
03010590102,30557690100011082461
03010590201,30557690101325084368
03010590202,30557690101224081642
03010590301,30557690100213080476
03010590302,30557690101022083766
03010590401,30557690100112080316
03010590402,30557690100112085951
03010590501,30557690100213080950
03010590502,
03010590601,30557690100516084115
03010590602,
03010590701,30557690100213084125
03010590702,30557690100617082982
03010590801,30557690100921085629
03010590802,30557690100718082034
03010600101,30557690101932081081
03010600102,30557690101426083676
03010600201,30557690100213080192
03010600202,30557690100112081565
03010600301,30557690100921081779
03010600302,30557690101729081188
03010600401,30557690101527081955
03010600402,
03010600501,30557690100213082688
03010600502,30557690101022081007
03010600601,30557690101224081523
03010600602,30557690100011000930
03010600701,30557690100921084064
03010600702,30557690100516081838
03010600801,30557690101022083488
03010600802,30557690100011084652
03020010101,30557690100617001657
03020010102,30557690100617001466
03020010201,30557690101325001644
03020010202,30557690101325001353
03020010301,30557690100415001503
03020010302,30557690100415000929
03020010401,30557690101224001271
03020010402,30557690101224001211
03020010501,30557690101426001236
03020010502,30557690101426001208
03020010601,30557690101831001361
03020010602,30557690101831001252
03020010701,30557690100314001652
03020010702,30557690100314000921
03020010801,30557690100213001453
03020010802,30557690100213001378
03020020101,30557690100213085306
03020020102,30557690100011001559
03020020201,30557690101932001624
03020020202,30557690101932001470
03020020301,30557690100921001545
03020020302,30557690100921001401
03020020401,30557690100011001384
03020020402,30557690100011001310
03020020501,30557690101426001396
03020020502,30557690101426001265
03020020601,30557690100718001420
03020020602,30557690100718001320
03020020701,30557690101831001511
03020020702,30557690101831001415
03020020801,30557690100011082525
03020020802,30557690101932001115
03020030101,30557690101022084878
03020030102,
03020030201,30557690101325083994
03020030202,30557690101123001592
03020030301,30557690101729001610
03020030302,30557690101729001473
03020030401,30557690101628001530
03020030402,30557690101628001419
03020030501,30557690101224001564
03020030502,30557690101224001343
03020030601,30557690100718001572
03020030602,30557690100718000881
03020030701,30557690100516085880
03020030702,30557690101527001501
03020030801,30557690101831001668
03020030802,30557690101831001596
03020040101,30557690100213080164
03020040102,30557690100415084344
03020040201,30557690100819081061
03020040202,30557690101325082237
03020040301,30557690101527081559
03020040302,30557690100921001611
03020040401,30557690101831080888
03020040402,30557690101426001506
03020040501,30557690100516001549
03020040502,30557690100516001431
03020040601,30557690100819001618
03020040602,30557690100819001524
03020040701,
03020040702,30557690101022001648
03020040801,30557690101022082338
03020040802,30557690100718081700
03020050101,30557690101831084137
03020050102,30557690100415082508
03020050201,30557690101527082563
03020050202,30557690101932082291
03020050301,30557690100011080646
03020050302,30557690100718081676
03020050401,
03020050402,30557690101628001005
03020050501,30557690100213001702
03020050502,30557690100213001536
03020050601,30557690100415082403
03020050602,30557690100718001687
03020050701,
03020050702,
03020050801,30557690101325085597
03020050802,30557690100415080225
03020060101,30557690101527083935
03020060102,30557690100516085644
03020060201,30557690101628082232
03020060202,30557690100819081971
03020060301,30557690100516081233
03020060302,30557690100112082641
03020060401,30557690101123085422
03020060402,30557690101527080058
03020060501,30557690100314085494
03020060502,30557690100516001692
03020060601,30557690101426083628
03020060602,30557690100819084430
03020060701,30557690101022083769
03020060702,
03020060801,30557690101932080278
03020060802,30557690100314084921
03020070101,30557690100921083015
03020070102,30557690101527001148
03020070201,30557690101325082910
03020070202,30557690101729001138
03020070301,30557690100921080004
03020070302,30557690100718081555
03020070401,30557690101325081010
03020070402,30557690100921081712
03020070501,30557690101325082415
03020070502,30557690100314084425
03020070601,30557690100314082148
03020070602,30557690100314084696
03020070701,30557690101729085824
03020070702,30557690101022085541
03020070801,30557690100617085423
03020070802,30557690100011083236
03020080101,30557690100011080112
03020080102,30557690101831000979
03020080201,30557690101628081820
03020080202,30557690101729085237
03020080301,
03020080302,30557690101831082376
03020080401,
03020080402,30557690100819081195
03020080501,30557690101224080259
03020080502,30557690101628084991
03020080601,
03020080602,30557690100617082301
03020080701,30557690100112084436
03020080702,30557690101831082880
03020080801,30557690100314083648
03020080802,30557690100112084275
03020090101,30557690100516084585
03020090102,30557690100921082009
03020090201,30557690101123085869
03020090202,
03020090301,30557690100516083208
03020090302,
03020090401,30557690100921085224
03020090402,30557690101022084048
03020090501,30557690100314084100
03020090502,30557690101729085662
03020090601,30557690101022084122
03020090602,30557690101123083376
03020090701,30557690101224083291
03020090702,30557690100112082115
03020090801,30557690101932085992
03020090802,30557690100112081941
03020100101,30557690100011082084
03020100102,30557690100011083116
03020100201,30557690101224085424
03020100202,30557690101932083608
03020100301,30557690100213085111
03020100302,30557690101729085650
03020100401,30557690100718081139
03020100402,30557690101123081707
03020100501,30557690100617083942
03020100502,30557690100819001088
03020100601,
03020100602,30557690101224084065
03020100701,30557690100718083044
03020100702,30557690101932001015
03020100801,
03020100802,30557690100516085104
03020110101,30557690100718082082
03020110102,30557690101932081895
03020110201,30557690100617082370
03020110202,30557690100819082734
03020110301,30557690100718081962
03020110302,30557690101325082117
03020110401,30557690100718085264
03020110402,30557690101426085614
03020110501,30557690101123084887
03020110502,30557690100011081802
03020110601,30557690101123084300
03020110602,30557690100011084683
03020110701,
03020110702,30557690100516084803
03020110801,30557690100819080695
03020110802,30557690100112080186
03020120101,30557690101729082648
03020120102,30557690100516085350
03020120201,30557690101729082225
03020120202,30557690100314000925
03020120301,30557690101224084943
03020120302,30557690101426001085
03020120401,30557690100011080175
03020120402,30557690100213082228
03020120501,30557690100516084743
03020120502,30557690100112081222
03020120601,30557690100314081212
03020120602,30557690101527081560
03020120701,30557690100415080720
03020120702,30557690100314085909
03020120801,
03020120802,30557690100617080432
03020130101,30557690101224080679
03020130102,30557690100415080780
03020130201,30557690101224083407
03020130202,30557690100213081649
03020130301,30557690100314083679
03020130302,30557690100617083561
03020130401,30557690100516085302
03020130402,30557690101123084481
03020130501,30557690101628081533
03020130502,30557690101932085371
03020130601,
03020130602,30557690101831080413
03020130701,30557690100314081474
03020130702,30557690101426083900
03020130801,30557690101325084900
03020130802,30557690101123000984
03020140101,30557690101022082834
03020140102,30557690100213083812
03020140201,30557690101426081711
03020140202,30557690101932083295
03020140301,30557690101426082042
03020140302,30557690101022082853
03020140401,30557690101932083202
03020140402,30557690101022080861
03020140501,30557690100617083938
03020140502,30557690101022083315
03020140601,30557690100112081841
03020140602,30557690101123081957
03020140701,30557690101831084591
03020140702,30557690101729085638
03020140801,30557690101325084892
03020140802,30557690101831085537
03020150101,30557690100617081667
03020150102,30557690100213001186
03020150201,30557690100213080941
03020150202,30557690100516081407
03020150301,
03020150302,30557690101224085899
03020150401,30557690100314085588
03020150402,30557690100921000907
03020150501,30557690100213084068
03020150502,30557690100011082676
03020150601,30557690100213081296
03020150602,30557690100617084885
03020150701,30557690100213082969
03020150702,30557690101729084614
03020150801,30557690100011083370
03020150802,30557690101022000954
03020160101,30557690101224084861
03020160102,30557690100011085108
03020160201,30557690100617081554
03020160202,30557690100617080893
03020160301,30557690101932083093
03020160302,30557690101123082068
03020160401,30557690101426083495
03020160402,30557690101426084398
03020160501,30557690101426083784
03020160502,30557690101022001162
03020160601,
03020160602,30557690100112084639
03020160701,30557690101123084620
03020160702,30557690101628083310
03020160801,30557690101224081277
03020160802,30557690100011082888
03020170101,
03020170102,30557690100921082063
03020170201,30557690100819080784
03020170202,
03020170301,30557690100617084310
03020170302,30557690101123001072
03020170401,30557690100112083847
03020170402,30557690101628080137
03020170501,30557690101628083774
03020170502,30557690101426080449
03020170601,30557690101426085208
03020170602,30557690101224083568
03020170701,30557690100819081580
03020170702,30557690101426082958
03020170801,30557690101527084177
03020170802,30557690101224001082
03020180101,30557690101831085402
03020180102,30557690100819080982
03020180201,30557690101426082791
03020180202,30557690101224081568
03020180301,30557690101123082652
03020180302,30557690101123082634
03020180401,30557690100112084495
03020180402,30557690101628081203
03020180501,
03020180502,30557690100011081063
03020180601,30557690101325081066
03020180602,30557690100617000994
03020180701,30557690100516080797
03020180702,30557690100819000856
03020180801,30557690100718082395
03020180802,30557690100617084114
03020190101,30557690100011080111
03020190102,30557690101325084661
03020190201,30557690100314084014
03020190202,30557690100415085551
03020190301,30557690100718082493
03020190302,30557690101325000915
03020190401,
03020190402,30557690100112081755
03020190501,30557690100415085163
03020190502,
03020190601,30557690100819084227
03020190602,30557690100617084909
03020190701,
03020190702,30557690101628080860
03020190801,30557690100213081450
03020190802,30557690101325081710
03020200101,30557690101123084844
03020200102,30557690101932083643
03020200201,30557690101628080822
03020200202,
03020200301,30557690100819081484
03020200302,30557690100314085307
03020200401,
03020200402,30557690101325081524
03020200501,30557690101325085094
03020200502,30557690100921083222
03020200601,30557690100718085583
03020200602,30557690100213082059
03020200701,30557690101224081275
03020200702,30557690101325083546
03020200801,30557690101224081393
03020200802,30557690100415083330
03020210101,30557690100011081607
03020210102,30557690101932001098
03020210201,30557690101527082374
03020210202,30557690100112000944
03020210301,30557690101628080459
03020210302,
03020210401,30557690101123082086
03020210402,30557690101224080761
03020210501,30557690100112085933
03020210502,30557690100516083506
03020210601,30557690101022083565
03020210602,30557690100112081048
03020210701,30557690101729084318
03020210702,
03020210801,
03020210802,30557690101022080609
03020220101,30557690101729085605
03020220102,30557690100921080124
03020220201,30557690101022080549
03020220202,30557690100617085066
03020220301,30557690100921082132
03020220302,30557690101932082289
03020220401,30557690101325084535
03020220402,30557690100921082826
03020220501,30557690101325082290
03020220502,30557690100921083319
03020220601,30557690100112084796
03020220602,
03020220701,30557690101325083377
03020220702,30557690100213083736
03020220801,30557690100516084792
03020220802,30557690101628001185
03020230101,30557690101628085000
03020230102,30557690101224085735
03020230201,
03020230202,30557690100617000889
03020230301,30557690100011081091
03020230302,30557690100213081652
03020230401,30557690101729083556
03020230402,30557690100718080032
03020230501,30557690100617084314
03020230502,30557690101628083374
03020230601,30557690101123080233
03020230602,30557690100314000970
03020230701,30557690100213080748
03020230702,30557690101932085913
03020230801,30557690101729082689
03020230802,30557690101729080291
03020240101,30557690101527081258
03020240102,
03020240201,30557690100415081804
03020240202,30557690101123001081
03020240301,30557690100617085308
03020240302,30557690100314082220
03020240401,30557690101224081610
03020240402,30557690100415082519
03020240501,30557690100819082278
03020240502,30557690101831085889
03020240601,30557690100213083239
03020240602,
03020240701,30557690101628080628
03020240702,30557690101426081419
03020240801,30557690101022082992
03020240802,30557690100516084963
03020250101,30557690101426080366
03020250102,30557690100415085010
03020250201,30557690100213084294
03020250202,30557690100921082022
03020250301,30557690101527085118
03020250302,30557690100819080992
03020250401,30557690100718085979
03020250402,30557690100516000816
03020250501,30557690101224084334
03020250502,30557690100819085067
03020250601,30557690101932084337
03020250602,30557690100718083954
03020250701,30557690100819082922
03020250702,30557690101022082099
03020250801,30557690101426080945
03020250802,30557690101729000987
03020260101,30557690100011084569
03020260102,30557690101224085679
03020260201,30557690100718085942
03020260202,30557690101527080620
03020260301,30557690100921083584
03020260302,30557690101729080701
03020260401,30557690101628084393
03020260402,30557690100011083292
03020260501,30557690101527081753
03020260502,
03020260601,30557690100516083544
03020260602,30557690101123082919
03020260701,30557690100415083056
03020260702,30557690101729082814
03020260801,30557690100213081839
03020260802,30557690101224083624
03020270101,
03020270102,30557690100617080361
03020270201,30557690100415083097
03020270202,30557690100213081072
03020270301,30557690100112082129
03020270302,30557690101123082262
03020270401,30557690101527083320
03020270402,30557690101325082934
03020270501,30557690101123081070
03020270502,30557690100819084313
03020270601,30557690100516085246
03020270602,30557690100112081155
03020270701,30557690101022081057
03020270702,30557690100011084780
03020270801,30557690100516082197
03020270802,
03020280101,30557690101527085864
03020280102,30557690101022084650
03020280201,30557690100819084587
03020280202,30557690101831083530
03020280301,30557690100516080306
03020280302,30557690101932085321
03020280401,30557690101123081739
03020280402,30557690100112000936
03020280501,30557690101831084069
03020280502,30557690100617081083
03020280601,30557690100718081677
03020280602,30557690100112084692
03020280701,30557690100314085922
03020280702,30557690100516001192
03020280801,30557690101932081977
03020280802,30557690100314080104
03020290101,30557690100718081374
03020290102,30557690100112082069
03020290201,30557690100112084678
03020290202,30557690100516080279
03020290301,30557690100921085189
03020290302,30557690100819083933
03020290401,30557690100617082265
03020290402,30557690100112083112
